@relation 'vehicle_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N15-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement-weka.filters.AllFilter-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.MLPAutoencoder -N 15 -L 0.01 -O 1.0E-6 -P 1 -E 1 -weights-file \"C:\\\\Program Files\\\\Weka-3-8\" -S 1 -seed 1-Fweka.filters.unsupervised.instance.Resample -S 1 -Z 80.0 -no-replacement-Fweka.filters.AllFilter'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute Class {opel,saab,bus,van}

@data
0.179405,0,0,0.842192,0.004689,0.112857,0.243182,0.554105,0.040827,0.998672,0.999776,0.230504,0.715564,0.79047,0.45299,opel
0.000659,0,0,0.93902,0.715533,0.362359,0.450691,0.746749,0.613523,0.147636,1,0.525563,0.999917,0.779377,0.833962,bus
0.384421,0,0,0.255016,0.00169,0.606206,0.838801,0.312811,0.219214,0.926056,0.999995,0.376639,0.994787,0.679399,0.613016,opel
0.953359,0,0.086919,0.849241,0.00003,0.587145,0.048533,0.157198,0.771415,1,0.009187,0.414439,0.000002,0.09533,0.590528,opel
0.793161,0,0,0.895741,0.000199,0.972576,0.163804,0.013937,0.513236,0.997657,0.999828,0.113661,0.768488,0.340183,0.912951,opel
0.06761,0,0.001448,0.503375,0.0152,0.24142,0.702578,0.782233,0.672358,1,0.456545,0.487558,0.000231,0.463207,0.668794,saab
0.54171,1,0,0.985385,0.000193,0.999995,0.946814,0.095174,0,0.999194,0.999725,0.30442,0.768888,0.987887,0.000001,van
0.000013,0,0.949669,0.50125,0.993914,0.179434,0.479976,0.819501,0.089657,1,0.000071,0.968405,0,0.447627,0.786115,saab
0.439247,0,0,0.790823,0.00134,0.404959,0.400298,0.167893,0.296205,0.868202,0.999997,0.256289,0.996655,0.530449,0.572998,opel
0.957284,0,0.000129,0.841299,0.000032,0.460659,0.876446,0.150175,0.538497,0.999998,0.898991,0.781271,0.003057,0.822553,0.390959,bus
0.626751,0,0.994424,0.617049,0.00044,0.848976,0.229379,0.324301,0.974383,1,0.000008,0.162402,0,0.329556,0.420234,van
0.526387,0,0,0.126001,0.001006,0.960919,0.58367,0.063914,0.377492,0.677492,0.999999,0.691224,0.999038,0.02944,0.931361,saab
0.856768,0,0,0.402773,0.00016,0.734991,0.841552,0.273751,0.375762,0.433957,1,0.208879,0.99962,0.390988,0.670466,opel
0.077406,0,0.005763,0.155534,0.012233,0.886396,0.606653,0.346663,0.278779,1,0.124859,0.246208,0.000041,0.095032,0.7999,van
0.869716,0,0,0.667201,0.000145,0.079706,0.477271,0.916569,0.510428,0.907293,0.999994,0.107993,0.993529,0.893383,0.06554,opel
0.208269,0,0.025406,0.92002,0.003409,0.142032,0.046877,0.715989,0.840363,1,0.039055,0.18189,0.000008,0.290573,0.273637,opel
0.000011,0,0.997349,0.647734,0.995032,0.286513,0.271311,0.881544,0.339859,1,0.000005,0.927254,0,0.953234,0.181143,van
0.370474,0,0.000649,0.465316,0.00172,0.297392,0.856942,0.611779,0.294234,1,0.635771,0.691094,0.000565,0.548525,0.797746,saab
0.26998,0,0.006588,0.240577,0.002753,0.049763,0.786349,0.911283,0.234793,1,0.129756,0.886544,0.000041,0.354431,0.892573,opel
0.001715,0,0.012278,0.613372,0.42666,0.361962,0.910499,0.737106,0.119125,1,0.094236,0.251084,0.000025,0.896254,0.301397,bus
0.067566,0,0.025592,0.525956,0.013276,0.643399,0.548175,0.442638,0.608088,1,0.037099,0.130576,0.000008,0.508927,0.366978,van
0.001723,0,0.001305,0.157843,0.47777,0.492679,0.870327,0.896301,0.580383,1,0.477651,0.054121,0.000275,0.340301,0.196191,van
0.000921,0,0.296922,0.112814,0.599525,0.539855,0.464157,0.899434,0.644883,1,0.002962,0.67114,0.000001,0.933708,0.157972,van
0.000959,0,0,0.596679,0.620003,0.83547,0.306777,0.499297,0.940004,0.955324,0.999991,0.909379,0.989536,0.254676,0.804678,bus
0.042969,0,0,0.808059,0.029227,0.09626,0.946091,0.901806,0.162345,0.962624,0.999992,0.148334,0.989017,0.887199,0.555062,opel
0.94705,0,0,0.046173,0.000047,0.832154,0.14475,0.184996,0.512634,0.994059,0.999902,0.953834,0.910267,0.105898,0.9737,saab
0.969297,0,0.000146,0.694321,0.000023,0.031495,0.061838,0.707403,0.511231,0.999998,0.847795,0.371651,0.001812,0.212987,0.120219,opel
0.605768,0,0,0.186295,0.000697,0.190839,0.131268,0.861507,0.466207,0.967871,0.999984,0.699435,0.983814,0.312643,0.447236,saab
0.691349,0,0.283091,0.653179,0.000349,0.604172,0.155186,0.248727,0.864138,1,0.00248,0.523512,0,0.022679,0.929723,opel
0.005617,0,0.015134,0.835237,0.16503,0.074018,0.963511,0.496554,0.018746,1,0.080348,0.243035,0.000019,0.953244,0.303006,bus
0.029282,0,0,0.451232,0.044114,0.405865,0.756369,0.796597,0.579176,0.851809,0.999997,0.262681,0.997101,0.637356,0.253245,saab
0.009457,0,0.912284,0.590733,0.097013,0.598543,0.148176,0.559282,0.817486,1,0.000133,0.181064,0,0.742205,0.207712,saab
0.004478,0,0.054255,0.81641,0.205815,0.103384,0.643558,0.675215,0.220916,1,0.020909,0.101976,0.000004,0.847954,0.104085,bus
0.931014,0,0.00308,0.662027,0.000054,0.291382,0.051697,0.329176,0.777836,1,0.212222,0.411147,0.000067,0.065861,0.503899,saab
0.000011,0,0.094461,0.700968,0.994553,0.493751,0.799202,0.827521,0.173968,1,0.013245,0.417486,0.000003,0.629761,0.280027,bus
0.763425,0,0.489995,0.730589,0.0002,0.984643,0.081237,0.014093,0.946834,1,0.001197,0.167457,0,0.325413,0.524644,saab
0.821996,0,0,0.243893,0.000191,0.62824,0.173718,0.22845,0.57458,0.998021,0.999778,0.383558,0.756309,0.086815,0.450715,opel
0.001071,0,0.001478,0.407444,0.58149,0.876647,0.753799,0.762733,0.831774,1,0.466046,0.047395,0.000251,0.465874,0.050015,van
0.322508,0,0.000004,0.451923,0.002024,0.149101,0.268532,0.377975,0.03979,0.999946,0.994915,0.875989,0.091916,0.234747,0.867815,saab
0.07744,0,0,0.550156,0.015003,0.647779,0.39586,0.854028,0.890483,0.897043,0.999996,0.056032,0.995,0.626287,0.197866,saab
0.004345,0,0.034112,0.6877,0.206027,0.24281,0.464026,0.652208,0.466503,1,0.029921,0.290222,0.000006,0.865542,0.087026,bus
0.991137,0,0,0.007678,0.000009,0.032714,0.766503,0.971444,0.202888,0.994344,0.999907,0.989709,0.923499,0.039915,0.865076,saab
0.616495,0,0,0.051889,0.000696,0.973877,0.701072,0.037067,0.152865,0.685442,0.999999,0.952644,0.999153,0.008036,0.985612,saab
0.930208,0,0,0.562658,0.000072,0.13427,0.466381,0.914337,0.581276,0.988729,0.999957,0.150412,0.946515,0.756616,0.140836,saab
0.734583,0,0.505179,0.676157,0.000248,0.957264,0.052945,0.0246,0.889792,1,0.001004,0.213804,0,0.260432,0.829758,opel
0.032356,0,0,0.106684,0.042884,0.798268,0.802086,0.620248,0.583936,0.938188,0.999993,0.727998,0.993837,0.058086,0.972387,saab
0.944149,0,0,0.604467,0.000058,0.1085,0.637864,0.902374,0.811888,0.99435,0.999924,0.157941,0.895052,0.654744,0.182765,opel
0.224665,0,0.01054,0.178982,0.00394,0.040963,0.943951,0.930814,0.405347,1,0.0973,0.860242,0.000029,0.245821,0.930035,opel
0.032318,0,0.028678,0.7705,0.031686,0.225152,0.911071,0.866939,0.432283,1,0.043673,0.09112,0.00001,0.826476,0.133687,van
0.08129,0,0.834223,0.361931,0.010913,0.869596,0.123679,0.380461,0.94375,1,0.000257,0.028979,0,0.143912,0.36296,opel
0.240201,0,0.027433,0.335272,0.003114,0.066325,0.944403,0.795921,0.158398,1,0.038848,0.661594,0.00001,0.610991,0.48302,bus
0.018616,0,0,0.885235,0.066399,0.06844,0.394296,0.568495,0.27705,0.969811,0.999988,0.784639,0.98442,0.797606,0.657176,bus
0.905293,0,0.973265,0.658517,0.000071,0.227429,0.280412,0.635761,0.926203,1,0.000033,0.620487,0,0.18693,0.177551,van
0.940828,0,0.001247,0.945605,0.000044,0.603236,0.299271,0.040906,0.758426,1,0.461218,0.472449,0.00022,0.557759,0.47678,bus
0.011168,0,0.027188,0.827898,0.087264,0.34114,0.692318,0.601027,0.446256,1,0.040934,0.355006,0.000009,0.736378,0.233208,bus
0.321208,0,0,0.236344,0.002538,0.081503,0.267728,0.930247,0.711568,0.968881,0.999984,0.305924,0.981909,0.280547,0.259469,opel
0.873735,0,0.718629,0.297029,0.000113,0.259101,0.739393,0.92971,0.821456,1,0.000512,0.774175,0,0.394161,0.648982,saab
0.875393,1,0.000101,0.927872,0.000029,0.999983,0.916493,0.951377,0,0.999999,0.737592,0.094617,0.001442,0.108086,0.000003,van
0.168247,0,0,0.666564,0.005753,0.59536,0.844927,0.211451,0.378067,0.957912,0.999992,0.112082,0.989656,0.773134,0.57094,saab
0.003052,0,0.004177,0.391678,0.306569,0.803833,0.862078,0.59693,0.469118,1,0.233306,0.044564,0.000078,0.236929,0.311414,van
0.000145,0,0,0.715044,0.928094,0.646617,0.299038,0.540631,0.658924,0.000322,1,0.944672,1,0.746369,0.928292,bus
0.212727,0,0,0.823674,0.0037,0.891059,0.339762,0.095707,0.351969,0.947188,0.999992,0.167666,0.990179,0.356809,0.892958,opel
0.794169,0,0.000063,0.781767,0.000187,0.848945,0.039175,0.035785,0.777834,0.999996,0.935332,0.101374,0.004607,0.364905,0.398698,opel
0.927026,0,0.051756,0.874416,0.000048,0.797006,0.08928,0.101211,0.758447,1,0.016305,0.428469,0.000003,0.555726,0.175991,bus
0.080253,0,0.006754,0.291219,0.011504,0.94732,0.39973,0.562398,0.9022,1,0.131833,0.130166,0.000042,0.358536,0.196544,van
0.351762,0,0,0.777377,0.00203,0.424527,0.487196,0.320417,0.464921,0.619688,0.999999,0.155575,0.999028,0.833612,0.042865,saab
0.080806,0,0,0.606665,0.013971,0.139015,0.890277,0.669768,0.107814,0.883503,0.999997,0.277921,0.996574,0.897952,0.237855,opel
0.841833,0,0.360122,0.850095,0.000136,0.04816,0.090531,0.862161,0.845717,1,0.001796,0.461018,0,0.376762,0.062806,opel
0.298431,0,0,0.209976,0.002784,0.664301,0.49871,0.457483,0.386199,0.915432,0.999995,0.7986,0.995181,0.043039,0.922722,saab
0.442869,0,0,0.029771,0.001477,0.271693,0.682724,0.812935,0.062316,0.564814,0.999999,0.987658,0.999481,0.175906,0.917228,saab
0.000024,0,0.024174,0.575618,0.987813,0.707619,0.768698,0.628703,0.510849,1,0.055848,0.245995,0.000013,0.855866,0.268433,bus
0.15715,0,0,0.70958,0.006094,0.466668,0.856643,0.790438,0.342712,0.972026,0.999987,0.110165,0.983017,0.896247,0.523514,saab
0.000854,0,0.997199,0.024608,0.618124,0.162926,0.606973,0.853174,0.028461,1,0.000004,0.977459,0,0.497603,0.956193,opel
0.000011,0,0.99254,0.847618,0.994248,0.813722,0.451043,0.514247,0.43813,1,0.000017,0.044054,0,0.725699,0.260966,opel
0.01577,0,0.003364,0.831277,0.056805,0.730296,0.022662,0.108256,0.526361,1,0.21686,0.109579,0.000061,0.710723,0.418782,opel
0.72983,0,0.000011,0.951902,0.000312,0.164033,0.398358,0.110728,0.362957,0.999967,0.991398,0.543397,0.04178,0.851011,0.431035,bus
0.499874,0,0.00868,0.670622,0.000709,0.526789,0.038577,0.154276,0.311575,1,0.096239,0.46964,0.000027,0.729423,0.145217,saab
0.00941,0,0.917715,0.396939,0.101183,0.207537,0.437587,0.579919,0.372226,1,0.000128,0.13741,0,0.83194,0.288904,opel
0.003597,0,0,0.801144,0.333992,0.164565,0.810996,0.95321,0.848411,0.958035,0.999991,0.056621,0.987916,0.552077,0.080721,opel
0.000021,0,0.05683,0.802283,0.988527,0.573726,0.438375,0.861831,0.511717,1,0.021534,0.298382,0.000004,0.869972,0.160383,bus
0.063157,0,0.001058,0.884594,0.012243,0.692795,0.045415,0.036099,0.123369,1,0.462759,0.136541,0.000209,0.738361,0.443285,opel
0.01528,0,0.000929,0.531434,0.077444,0.397382,0.859358,0.915649,0.555473,1,0.534493,0.048257,0.000323,0.771782,0.088548,van
0.006296,0,0.00074,0.251414,0.166279,0.749667,0.958778,0.64627,0.260856,1,0.613166,0.120984,0.000522,0.59005,0.188493,van
0.020305,0,0.000584,0.174788,0.053035,0.302037,0.830062,0.819649,0.079235,1,0.636507,0.427276,0.000654,0.70802,0.114867,van
0.373691,0,0,0.5135,0.001936,0.797559,0.937921,0.169698,0.308429,0.275111,1,0.184371,0.999825,0.261031,0.857755,opel
0.003977,0,0.501062,0.585631,0.229721,0.436896,0.444462,0.398494,0.620937,1,0.001285,0.434017,0,0.768471,0.626532,saab
0.961721,0,0.000181,0.522231,0.00003,0.175335,0.924237,0.419214,0.206968,0.999999,0.847015,0.965281,0.002151,0.59142,0.62552,bus
0.953541,0,0.012942,0.689579,0.00003,0.874045,0.103799,0.076694,0.79842,1,0.069863,0.547954,0.000019,0.051417,0.644143,opel
0.147459,0,0,0.836857,0.006517,0.833043,0.84476,0.060687,0.416108,0.870149,0.999997,0.044065,0.996496,0.878018,0.291154,saab
0.36397,0,0,0.73245,0.00154,0.650122,0.662548,0.079894,0.562857,0.998958,0.999635,0.921742,0.629292,0.915749,0.268773,bus
0.990673,0,0.101243,0.844934,0.000005,0.505535,0.057194,0.260478,0.90923,1,0.007756,0.643258,0.000002,0.475901,0.064778,bus
0.448322,0,0,0.643953,0.001248,0.463846,0.507859,0.11541,0.057929,0.729433,0.999999,0.527792,0.998723,0.301834,0.720347,opel
0.001795,0,0.070011,0.297794,0.424929,0.324839,0.158306,0.276835,0.356171,1,0.012833,0.171562,0.000002,0.091422,0.924918,opel
0.000024,0,0,0.882286,0.990518,0.041726,0.425347,0.966805,0.570911,0.002199,1,0.956649,0.999999,0.740556,0.862656,bus
0.00002,0,0.025971,0.80425,0.989405,0.684538,0.7351,0.89094,0.440928,1,0.051368,0.148104,0.000011,0.94995,0.080059,bus
0.000443,0,0.214594,0.720303,0.742434,0.895408,0.330665,0.27156,0.68956,1,0.005424,0.130635,0.000001,0.825373,0.473393,saab
0.472223,0,0.580595,0.510287,0.000905,0.252064,0.652734,0.682042,0.25998,1,0.000669,0.63364,0,0.094049,0.590196,van
0.267541,0,0,0.933547,0.003148,0.084516,0.951653,0.95519,0.435957,0.998334,0.999823,0.051275,0.734067,0.80668,0.53639,opel
0.124019,0,0,0.929369,0.007682,0.219119,0.944279,0.83073,0.240488,0.998812,0.999756,0.063884,0.66405,0.94329,0.366547,opel
0.210344,0,0,0.730655,0.00412,0.715241,0.809905,0.731423,0.367283,0.722269,0.999999,0.183862,0.998691,0.839394,0.643836,opel
0.000015,0,0.082918,0.411018,0.99298,0.349461,0.654952,0.826257,0.239505,1,0.013171,0.712568,0.000003,0.492393,0.459791,bus
0.473713,0,0,0.077073,0.001293,0.163544,0.92713,0.368348,0.017198,0.463797,1,0.928255,0.999683,0.380625,0.863752,saab
0.018075,1,0.000012,0.991356,0.012922,0.999974,0.952713,0.635154,0,0.999996,0.952998,0.345504,0.012883,0.973637,0,bus
0.074641,0,0,0.740727,0.016552,0.359562,0.717573,0.63377,0.668214,0.499332,0.999999,0.067755,0.999421,0.487844,0.033073,opel
0.926812,0,0.958644,0.45399,0.000054,0.633435,0.179533,0.397061,0.955731,1,0.000043,0.421265,0,0.12907,0.354544,van
0.307486,0,0,0.2865,0.002736,0.500882,0.626291,0.66876,0.557782,0.4387,0.999999,0.367155,0.999584,0.483278,0.225387,saab
0.216541,0,0,0.508561,0.004056,0.886501,0.547982,0.584347,0.756216,0.792767,0.999998,0.162432,0.997683,0.633248,0.182343,saab
0.806041,0,0.000167,0.874885,0.000195,0.036746,0.3022,0.433411,0.269091,0.999998,0.857724,0.725613,0.001896,0.748165,0.316322,bus
0.069042,0,0.02606,0.740742,0.01368,0.24131,0.912925,0.684164,0.308022,1,0.045417,0.263462,0.000011,0.807346,0.2805,bus
0.913506,0,0.172501,0.337293,0.00007,0.758095,0.727623,0.531301,0.897819,1,0.00533,0.750854,0.000001,0.106195,0.802969,opel
0.035729,0,0.011676,0.559049,0.025547,0.214591,0.953869,0.418166,0.068799,1,0.09847,0.450568,0.000026,0.90009,0.725709,bus
0.707539,0,0,0.436389,0.000389,0.08771,0.117916,0.892683,0.381316,0.999166,0.999502,0.614124,0.555757,0.378488,0.491919,saab
0.001398,0,0.047213,0.803352,0.468881,0.136896,0.751359,0.547179,0.070032,1,0.024289,0.240667,0.000005,0.891873,0.087413,bus
0.026132,0,0,0.547042,0.052162,0.641243,0.719912,0.786044,0.845144,0.848369,0.999997,0.197973,0.996683,0.314166,0.473556,opel
0.090774,0,0.001912,0.587379,0.00903,0.406212,0.032438,0.726812,0.519489,1,0.293414,0.603483,0.000111,0.139656,0.825812,opel
0.0285,0,0,0.709313,0.042819,0.891253,0.675799,0.272897,0.896776,0.920873,0.999995,0.03927,0.993314,0.461765,0.396881,opel
0.861491,0,0,0.514886,0.000131,0.979999,0.128309,0.075071,0.848406,0.998506,0.999682,0.200078,0.668955,0.106503,0.933883,saab
0.982602,0,0.000001,0.122662,0.000016,0.080109,0.758232,0.828696,0.64212,0.99973,0.998627,0.750811,0.308219,0.066753,0.718154,saab
0.005796,0,0,0.556042,0.223337,0.160233,0.84476,0.972415,0.802266,0.908191,0.999996,0.095672,0.995116,0.59923,0.112728,opel
0.232107,0,0,0.280703,0.003817,0.2033,0.623295,0.728306,0.051114,0.978232,0.999984,0.778114,0.982457,0.561828,0.870998,saab
0.915536,0,0,0.066053,0.000093,0.047759,0.72224,0.9499,0.519756,0.998016,0.999809,0.885358,0.796606,0.254502,0.756496,opel
0.002753,0,0,0.889561,0.341873,0.086138,0.372391,0.6378,0.487593,0.907584,0.999996,0.880377,0.994593,0.785255,0.423453,bus
0.000016,0,0.914713,0.882007,0.991445,0.265024,0.299218,0.828637,0.184687,1,0.000147,0.29588,0,0.966388,0.036787,opel
0.20278,0,0.009518,0.449442,0.003429,0.527846,0.046988,0.190034,0.479509,1,0.083374,0.479342,0.000021,0.219703,0.862279,saab
0.000014,0,0.041195,0.646231,0.993141,0.720787,0.645431,0.668759,0.47609,1,0.030963,0.443228,0.000007,0.883654,0.21677,bus
0.551149,0,0,0.517602,0.000946,0.12445,0.610422,0.756911,0.25403,0.581285,0.999999,0.189136,0.999219,0.641511,0.036314,saab
0.657178,0,0.000912,0.656367,0.000443,0.121181,0.83293,0.357809,0.179105,1,0.553372,0.732496,0.000354,0.409221,0.917323,opel
0.300829,0,0,0.651572,0.00253,0.798549,0.768724,0.233288,0.543137,0.506735,0.999999,0.08042,0.999386,0.528284,0.121065,saab
0.000708,0,0.007204,0.83946,0.671488,0.429759,0.965531,0.678173,0.264715,1,0.162448,0.099962,0.000042,0.723714,0.622375,bus
0.940906,0,0.00033,0.77777,0.00005,0.072879,0.068896,0.832626,0.8424,0.999999,0.746448,0.216535,0.000887,0.289198,0.115981,saab
0.524413,0,0,0.62005,0.001031,0.22928,0.422625,0.826739,0.763997,0.831655,0.999997,0.041173,0.996925,0.615087,0.122496,saab
0.000025,0,0,0.754814,0.99027,0.027014,0.272429,0.976487,0.606787,0.055334,1,0.933039,0.999977,0.511694,0.897125,bus
0.756624,0,0.03265,0.30332,0.000271,0.207292,0.59905,0.525688,0.794871,1,0.026863,0.35073,0.000006,0.362693,0.086252,van
0.059321,0,0.000001,0.912238,0.017405,0.134418,0.264654,0.560293,0.105703,0.999683,0.999119,0.118864,0.344795,0.638748,0.565212,opel
0.018433,0,0.001821,0.152161,0.070341,0.318921,0.942675,0.909294,0.179705,1,0.360676,0.424855,0.000183,0.224264,0.768924,van
0.231597,0,0,0.856125,0.00324,0.064401,0.088222,0.642892,0.195882,0.99864,0.999747,0.453733,0.685033,0.763907,0.38738,opel
0.00093,0,0.159017,0.530611,0.602359,0.928654,0.27941,0.073899,0.557344,1,0.006382,0.089013,0.000001,0.088896,0.888651,opel
0.023972,0,0.000309,0.232177,0.050755,0.097605,0.951486,0.887326,0.098097,0.999999,0.777768,0.236892,0.001242,0.558463,0.244287,van
0.357762,0,0.000006,0.781287,0.001452,0.82921,0.060647,0.059743,0.33593,0.999949,0.994012,0.297886,0.066242,0.263694,0.668522,opel
0.616909,0,0.022823,0.870817,0.000432,0.195914,0.440432,0.145201,0.095777,1,0.038703,0.427083,0.000009,0.916762,0.097272,bus
0.925915,0,0.001972,0.029498,0.000066,0.664983,0.896487,0.503528,0.37934,1,0.288428,0.858927,0.000152,0.064255,0.960052,van
0.025088,0,0.000469,0.120866,0.044214,0.769112,0.87516,0.469829,0.159666,0.999999,0.701326,0.134618,0.000877,0.647199,0.250155,van
0.000899,0,0,0.94857,0.648011,0.082146,0.232808,0.551243,0.352818,0.004154,1,0.872369,0.999998,0.978497,0.278967,bus
0.975594,0,0.048259,0.924663,0.000014,0.677191,0.021442,0.05603,0.836718,1,0.014438,0.943698,0.000003,0.532357,0.18881,bus
0.004434,0,0.001485,0.358063,0.237685,0.799073,0.727221,0.737524,0.586978,1,0.421252,0.084524,0.000208,0.219829,0.29843,van
0.616022,0,0.069037,0.655648,0.000557,0.324428,0.929638,0.858111,0.698275,1,0.015542,0.497182,0.000003,0.397541,0.460723,bus
0.000035,0,0.983592,0.427842,0.981227,0.258666,0.320147,0.770373,0.1386,1,0.000026,0.428182,0,0.629155,0.392905,opel
0.000053,0,0.025198,0.774782,0.969463,0.71468,0.740404,0.860316,0.51985,1,0.055106,0.095359,0.000012,0.891788,0.174881,bus
0.000032,0,0.053568,0.645512,0.981797,0.858087,0.771175,0.441718,0.320198,1,0.023389,0.192895,0.000005,0.56309,0.456406,bus
0.000567,0,0.052798,0.598672,0.706229,0.590123,0.228894,0.509438,0.378611,1,0.019336,0.244159,0.000004,0.474233,0.736134,saab
0.183764,0,0.768666,0.186292,0.004502,0.139899,0.936277,0.918477,0.816405,1,0.000413,0.443341,0,0.579502,0.541184,van
0.004206,0,0.042678,0.874568,0.222945,0.178249,0.835743,0.911236,0.373381,1,0.030345,0.078537,0.000006,0.863895,0.121302,bus
0.051813,0,0.000985,0.923979,0.017341,0.241274,0.030826,0.571689,0.565899,1,0.500648,0.156673,0.000245,0.586862,0.158701,saab
0.83372,0.000002,0.10211,0.219729,0.000102,0.951492,0.250909,0.951394,0.029303,1,0.005537,0.089413,0.000001,0.039645,0.008219,van
0.006413,0,0.026761,0.152908,0.15926,0.821224,0.574404,0.378024,0.527061,1,0.040457,0.694702,0.000011,0.262561,0.938423,saab
0.23155,0,0,0.055659,0.004167,0.571261,0.855431,0.652061,0.132727,0.776263,0.999998,0.922662,0.998715,0.272304,0.869877,saab
0.329844,0,0,0.216405,0.002423,0.150705,0.815306,0.702794,0.113852,0.577186,0.999999,0.532919,0.999367,0.612908,0.36028,saab
0.271947,0,0,0.35347,0.003343,0.746263,0.438873,0.444193,0.948342,0.938951,0.999993,0.080581,0.991213,0.046125,0.359875,opel
