CLUSTER1DIST,CLUSTER2DIST,CLUSTER3DIST,CLUSTER4DIST,Class
133.001897829,42.9780499331,95.441233325,302.678217945,saab
416.432464184,284.509493648,388.337436283,39.7142218621,saab
94.4286218586,55.2028094942,84.1344009225,331.825056646,van
45.2207167801,171.293795498,77.3426532942,458.94057504,van
35.2373441977,115.146737583,63.6736917305,394.565770206,bus
77.352351135,70.8675340057,71.0313875592,351.682547219,van
131.322807715,20.7010718575,100.554883614,296.944553777,saab
27.561085358,140.206664521,61.0825017381,420.405931949,saab
87.287554818,77.1535467496,46.450834423,355.709901771,saab
407.41361787,275.544305287,380.407939479,52.0213919278,opel
76.3333008988,80.3375041687,41.4465803003,365.611192414,bus
691.620181188,564.953863051,666.111400457,278.375215165,bus
64.1121472586,167.515843955,63.0543322746,453.108238744,van
239.782954411,108.50164596,207.438771252,187.988048604,saab
73.5135717137,75.3377022217,69.2413707157,353.302009927,van
390.690520011,258.18375777,361.399410927,44.2843970052,opel
59.7448912135,192.063987192,95.677200098,477.808345488,van
301.574870018,168.119786986,269.931682132,127.93100335,opel
56.618633206,185.003737195,86.6516856073,471.36157567,opel
36.7575002701,163.317732583,72.0553982613,447.278442827,van
51.4478281962,88.1590674636,39.9111490512,374.714253022,bus
251.566142845,119.437233625,221.108554377,174.780163114,bus
33.4886969903,106.948145267,36.5019947207,392.798201139,opel
38.4475880402,108.126796753,59.821528053,388.273428164,bus
483.905181442,353.070871888,455.917857973,66.3470271987,opel
45.6020528717,110.821597065,38.6143835713,399.728188921,van
294.488915965,161.957789489,265.366751909,137.124493137,bus
412.448665201,286.357811097,388.886298317,45.9687156456,opel
471.462595575,339.903414481,442.944912849,59.2957656002,opel
193.66287209,67.9548318816,158.744388936,238.369349578,opel
80.0869641459,213.209074798,119.091328058,496.976656814,opel
59.7457816595,83.1823765953,42.373215816,368.785407003,van
305.778600667,173.272810262,277.736831945,119.892340948,opel
166.17371581,48.0049724096,135.358863835,260.747825721,saab
43.8713850489,98.432601185,52.7180103816,380.72826769,saab
400.036233642,269.178643611,372.713930003,29.7919555939,bus
55.1599676043,111.629527349,80.2735125592,384.280772637,bus
69.6290042016,75.8674263176,61.8951195054,360.400743365,bus
403.589154495,273.345754999,376.549130418,25.1320595676,bus
72.9646436715,194.075161667,91.4939791385,479.217869469,van
37.6914396927,119.228806821,42.5395300702,401.869615694,opel
81.6505641506,80.2469973024,41.9224906058,364.761510056,bus
736.299667544,609.938051097,711.759380562,323.065657442,bus
49.2066420934,91.8462267927,37.9483177307,377.677481217,van
96.5366170223,227.93553952,127.403771603,514.063691013,van
180.076125086,54.996754232,143.627298306,257.02594036,bus
77.7298142678,210.105147429,112.408162598,494.777333978,opel
443.499014008,311.609197836,415.589359366,33.4857853142,saab
149.764360334,41.7260419409,120.504350206,276.65226769,opel
320.171718654,190.086010469,295.032381983,109.173359471,saab
92.0493684178,53.7443408746,75.3733083962,337.130669056,van
38.1903080128,107.417168907,46.9870686316,394.343710256,bus
419.359405076,288.178495686,391.275097877,22.7991012566,opel
34.1147010262,111.168461247,41.028217346,398.691995177,saab
54.0486449979,82.1276626725,39.6424169116,369.384767713,bus
340.378006966,207.94771741,309.828703671,94.593531587,opel
36.436174691,110.829542885,61.0761280583,390.598013587,bus
173.533480418,156.819314423,158.317453297,386.310697002,bus
79.6543371456,73.4236635973,39.4510407796,359.541479691,van
56.8167231201,175.692895633,80.7150482784,464.451142122,van
110.032188137,238.605792,137.849560821,526.403648941,van
305.04719508,175.912668037,274.586347837,126.705902854,bus
443.816252548,313.4697363,416.260128788,26.4533441763,saab
308.103539782,177.256646634,274.527885321,130.052992346,opel
55.6616620854,97.8328256571,28.3452045078,381.007728817,opel
42.6696429105,97.7044439934,54.3415643738,380.24510992,bus
251.057847569,119.832047367,220.022371632,175.669075304,bus
45.5759961615,107.95233752,16.4352310172,395.713898187,van
84.7547026784,58.3181067598,68.5275084808,343.679067763,van
40.5522481018,116.249714735,36.7437779575,399.269489967,opel
114.95880056,245.849453073,146.482849572,532.120128747,opel
68.5549737518,76.7277314669,59.2705527103,357.000100305,van
98.2746499669,45.6931655289,77.7634118245,329.656915926,van
344.594799186,212.923403542,314.799480016,84.5812403439,opel
449.530005257,317.838525632,420.456524053,37.4782979618,saab
38.0029765428,106.031780029,57.8202267255,386.858217462,bus
189.343680713,58.4877010665,162.182926409,235.04776327,bus
40.6457184229,170.658325833,78.4453900404,454.057519284,saab
90.1767654449,57.8168606554,80.6396826543,334.68811604,van
59.4782483443,106.148753059,19.2799278679,391.86322948,van
92.5894142227,219.29783304,117.69406535,505.706940449,saab
37.4726250229,111.324608133,47.8681461787,398.571564237,van
86.78617186,60.9893005047,77.0876489367,339.179850254,van
39.9367628396,98.6753240484,31.3928243169,385.541516076,bus
49.9156911813,92.1914582597,33.633296279,378.635377399,bus
94.3641183189,52.9119662841,60.5843859306,338.681210902,van
336.901877445,204.94691258,307.792959989,88.146988707,bus
307.981481953,177.688986085,280.544012979,115.047631954,saab
70.5490129351,99.9555459995,28.2674055865,381.231374913,saab
241.079799291,112.75075865,208.951001956,190.465688821,saab
46.5173948766,171.463514416,77.342292561,455.880987559,van
395.913639101,269.528961294,370.718562819,48.8436446031,opel
234.161876116,180.824334579,205.289568704,362.537712546,van
91.2342974221,63.5865314045,84.6451700842,335.8811028,van
42.8341245517,157.854765452,63.4099000046,446.553294712,van
71.4764004837,201.423037848,102.889453389,488.275211759,saab
57.8386845123,89.0443989033,24.152847008,376.811857587,van
109.1925484,78.8490746683,64.3128433409,344.07109239,saab
35.4830498423,112.596712101,62.0154337128,392.368012736,bus
400.517388169,271.25316473,370.184833588,53.796996367,opel
46.2246365709,105.919914917,67.2253554739,383.091980885,bus
136.801130939,20.2183623484,104.284079411,293.359384404,opel
461.827703831,330.760412347,432.426181468,49.6344579714,opel
112.192564041,36.4584993664,87.2556073762,315.548313287,van
64.1195993914,89.9437900916,20.0525613972,376.615871702,bus
89.3397706853,61.6678050205,51.7713184938,346.295116365,saab
58.6104856328,149.462667499,47.3107495036,435.263436574,van
263.483960852,129.371866246,232.300181271,166.393002912,saab
257.956259909,128.22379801,223.304161221,180.374426175,bus
81.3324315763,102.985446428,33.7822618927,380.933725231,opel
378.254705227,246.558307863,347.554681192,55.0146654821,saab
37.7590681308,109.639812003,20.5180705377,397.965835742,van
669.671310738,540.586679059,642.969433503,252.353544097,bus
54.9751400736,109.97000853,22.2612941805,392.954196336,opel
57.3420598349,185.603407771,90.4444360842,473.219091139,van
61.8596429517,91.9216088635,32.933272212,374.274971402,saab
60.9046552089,83.7157618137,49.3789693958,369.841671554,opel
44.9380064768,176.148249427,84.6378946961,460.346379173,opel
346.677148116,213.551006966,315.601235768,86.033565648,opel
147.79426926,52.1469766722,106.348029688,294.949562499,saab
39.9230337789,164.308690507,66.2506514579,452.543255411,saab
397.20854551,267.945508595,371.219159283,32.1883615319,opel
434.231066169,306.663479691,407.447239307,41.7927412132,opel
86.8079767424,90.2119536206,40.0057798148,366.178956001,saab
403.871020037,274.177475326,375.421293774,35.00801934,saab
41.9123063802,105.363714703,59.9093600249,388.088552032,bus
60.6469803544,188.173805233,89.8331832821,474.041392937,van
390.821073928,260.434624764,361.660643724,40.9554858122,opel
626.861297279,501.657074082,603.154709356,218.334068386,bus
55.6082963784,103.029147216,43.5311178192,390.74883649,van
409.396274807,280.8671472,382.998179654,28.6640649265,bus
81.7100228008,67.9114671911,72.1503778132,348.757313641,van
109.875336751,48.4777121578,71.9285466181,326.78613223,bus
197.494419734,79.3107380879,164.393235319,238.656032017,opel
43.8765407263,105.466967227,36.3302686281,394.061915463,bus
81.8052970541,82.239532927,35.8113029446,363.664844078,bus
26.2159040681,148.879786325,64.6728460684,435.961517589,van
382.245064881,250.195583446,354.736171004,60.8751412163,saab
89.2754357374,219.888458488,119.854252401,504.46501605,opel
60.2584817773,95.2562332661,28.4861618789,382.679389591,bus
112.068577336,242.312685545,141.018644223,528.431949657,saab
346.898669392,214.684406923,318.040411927,79.7496345955,saab
210.425975645,84.2498022315,174.980486965,226.09265671,bus
162.502348986,42.1881449705,125.887637275,270.826857269,bus
97.6822984277,44.2677351584,76.1477499247,329.388056277,opel
390.0220089,258.493656742,362.511062202,40.0625163727,opel
98.1484448481,62.4978413711,57.4862541708,341.117588257,opel
226.755342663,93.1558402681,195.870454685,201.199158095,opel
47.2169972162,101.184257551,23.1926457868,389.987118528,van
56.176360029,84.8031731485,47.7344929646,370.811764131,saab
602.738537864,474.670712785,577.323353086,187.316239067,bus
97.7614772091,55.5108275569,61.4812851085,334.817153709,saab
53.7599556,89.9150887007,59.9807037187,369.509532784,bus
444.848192113,312.673506355,415.862666055,39.1642262545,saab
68.6654572992,70.8668185828,60.0206349399,354.780818278,bus
63.3086883935,89.6625360786,73.1864797527,366.055499369,bus
38.8918503817,107.267083376,58.6643896976,390.259964918,bus
81.6880360035,60.7847445997,63.3894835015,346.911180878,van
100.401286974,75.85869875,56.3788756414,347.226675269,saab
455.14204423,327.879407673,428.8241402,55.8726070459,opel
398.443617876,268.484592437,372.160465685,28.23707524,opel
79.5368406847,203.022345017,103.907382888,490.941377782,van
52.2509351697,93.3128146401,50.3990398578,379.555100899,van
121.459682307,17.355263641,93.0130228441,304.372954479,opel
39.0654914997,111.404677532,64.0330010119,389.890609041,bus
52.7890066786,89.7990432914,55.8852987698,374.542510028,bus
410.781462856,283.941433356,386.854188059,41.8538554749,opel
179.206260566,72.6974894756,138.173373769,269.711981599,opel
43.5440745235,145.651770933,43.3296505708,431.652777378,van
63.3753550373,81.6209505951,30.0398571666,369.890231039,bus
409.024862357,282.738344014,383.309016094,46.0287260101,bus
37.2801988475,145.127622374,46.3818522548,430.325380402,opel
113.452827317,45.021838879,81.3486534528,317.659283224,opel
62.2117643707,76.4334977353,55.8156413435,361.367356049,saab
445.045787337,313.784487787,417.314663076,32.3634796972,opel
44.5308817127,97.4105680922,51.2050663371,382.340535672,bus
110.61093267,238.157356754,138.340477875,525.541317327,van
455.685122454,325.454222243,428.325127699,41.7565996953,opel
81.3481396598,62.848724538,69.9040286292,342.676551311,van
261.466571527,129.441120885,233.161988366,163.665544994,bus
63.8149686681,78.5536579419,62.8666304059,359.594352595,bus
21.9875334249,152.418156976,63.0997323179,438.925414414,saab
51.3335467907,115.382123295,20.9658250157,401.815163002,van
437.830583703,307.10565214,410.109867253,27.7243758831,saab
65.2738862495,175.100364294,70.1274498224,460.748178312,van
377.747853503,245.496714797,349.268175502,52.6346788544,saab
47.2829718409,91.4400075243,48.4858579236,375.833985715,saab
104.733659471,238.100798352,140.839420684,522.743552249,van
128.004891415,259.611901453,159.737297519,544.512982415,saab
50.9461424066,103.171347651,70.0611120279,379.101764989,bus
371.466836778,241.463169813,343.660175491,51.8823729036,saab
44.5353211071,150.437774432,61.5457879842,439.123841095,van
88.0301642967,68.4739204081,82.9961952055,340.697273864,van
153.02612988,55.5812448228,113.627107763,291.395236437,bus
51.2538918143,99.4331452588,67.761551182,377.563778477,bus
461.30836956,332.425855156,434.594728015,48.4585680567,opel
74.4061370191,78.8651556522,76.485568695,356.147871562,bus
100.137564511,74.8848861657,55.9004903251,346.986602938,opel
104.702859684,39.6321634036,81.5290464717,322.309641212,opel
34.6550317575,109.772227708,57.5444334284,391.267022912,bus
423.718009797,291.218929975,394.501629171,29.1573424391,saab
77.57235478,82.4783570159,78.998836818,353.161616003,van
21.8664589294,145.157791303,58.3789021701,429.623716312,van
115.651051124,73.0597479879,70.7035304535,338.679994121,bus
150.755097513,44.8160013394,115.273472311,282.017061927,saab
414.783970069,284.050366618,388.853025215,40.0903606633,opel
110.317754809,239.830913304,137.586271185,526.552416781,saab
47.1174747425,176.994935453,81.6187626627,462.852990936,van
460.165738214,328.560490589,433.040785168,55.4436364077,opel
67.5442508739,76.3660171546,61.5287787835,357.885222129,van
54.8322352828,107.845434656,41.3645405945,395.419036995,bus
80.8479339632,60.830025284,63.4567161031,347.287505416,van
408.268628511,278.742250791,380.513912516,31.3900305529,saab
89.5197041221,80.9182660223,50.1249420807,354.34382204,saab
59.6320402645,86.3321618868,35.7064030475,373.314050657,opel
335.168865836,203.947064642,307.044685378,87.9078609574,saab
481.920212925,351.914153134,454.674397584,66.8763905882,opel
59.4689450563,192.316950309,96.4761214943,476.706799215,saab
184.261674328,59.3512036613,150.257627489,246.514050346,saab
92.0655832877,219.618698603,121.205569256,507.552412681,van
83.3405689092,199.472926424,94.2414145617,484.920161901,van
248.95486303,116.052126978,217.196020264,178.673970175,saab
52.0733331573,93.5473130349,61.4169473239,372.966555093,bus
51.923208935,103.372567812,69.1203068468,378.2081993,bus
146.52680924,22.7765839416,113.6158018,284.062939889,saab
94.7474096011,217.837638107,116.211686239,505.935820651,van
86.1352519362,219.101534856,120.992770109,504.532778735,van
47.364907116,100.133983123,57.48886691,384.3430572,bus
189.922111472,60.1599250004,161.588488509,242.882884984,saab
65.2283391335,99.9258423835,32.2064841079,383.647150411,van
53.8043216304,102.843231066,28.6437430967,390.782540063,van
689.877746145,563.415091718,664.665586606,276.995466422,bus
67.9216403373,91.8967440993,47.4967811393,378.48283768,bus
46.9940743723,98.0629164162,57.3230984734,381.013057543,bus
30.6440079968,161.414775582,73.7906445194,447.388602244,opel
415.048722473,282.564644597,385.41571247,34.2111534168,saab
99.7925850257,74.9259045728,54.1624982676,350.19001873,bus
247.937924139,119.256961961,214.878460108,183.973704148,opel
58.1421673668,78.5814162258,41.3186884907,365.622169484,bus
54.9413926481,98.0966195954,70.7537208816,375.203900057,bus
435.108920417,302.415812378,405.407425954,39.8539987719,saab
70.2900279279,82.8846462021,71.7229615855,357.992070608,van
159.12986403,30.9509511332,130.176669256,270.416897435,saab
35.2748129139,112.651290166,21.0544156554,400.758004809,bus
66.5635698119,76.3359428844,56.0326031752,358.199165295,van
333.141209438,200.778836973,303.766299676,95.6505181278,opel
39.699824006,167.860994207,73.5855856713,452.889361785,saab
59.5759366364,181.24176885,79.6377549821,467.010326029,van
148.464771667,111.598501675,122.737261737,356.797613526,van
80.9408341081,57.7270142659,53.9538359951,343.816196271,bus
59.0035119812,172.921128773,69.48793146,458.283279881,van
605.741188484,479.771087266,581.83642428,195.633702153,bus
73.0224323486,83.7240836083,32.036663662,366.796802083,bus
305.813289813,174.243171964,278.932733501,122.927377008,bus
50.9500287155,180.867649335,84.0487680968,466.573510626,saab
195.709657979,68.6982996591,161.425901325,237.058559892,saab
179.333423059,62.5198446579,145.680762692,252.19386713,bus
413.348654076,283.522624452,386.708165699,15.2044407365,saab
71.2204396652,72.649883524,48.7344992648,360.474265681,opel
123.367126197,64.0091710308,79.4761713886,326.652587956,bus
63.6158079891,167.95796848,62.617777177,453.425585535,van
53.6483963051,95.3151969837,66.6154397913,374.463450043,bus
55.6035504812,83.9534941265,46.150985023,370.896658408,bus
368.855917434,237.429311956,339.639689404,58.0129625007,saab
403.373133,274.353628327,375.25035139,35.6379519348,opel
285.93711481,153.327106462,256.432756914,139.971129945,opel
359.065623843,227.454377351,326.369477768,83.195770434,opel
228.927510418,99.5278010209,204.171367774,200.477289532,saab
87.4716149737,61.5281803408,77.4046588946,339.366658672,van
47.4781152333,93.5879275123,24.4230386846,380.923257124,bus
331.86635778,198.943603506,303.331463944,103.973228372,opel
50.324511186,96.6392983007,61.360683003,374.963632127,bus
49.6410518232,181.154328615,91.3887871601,466.111938077,van
59.9099776841,187.844693234,92.2854734971,475.689069055,van
254.715430679,123.983723029,219.301538113,183.056724045,saab
91.7117976386,225.233600904,129.441409211,510.138537868,van
462.964952265,334.297015805,436.470996996,52.5656600654,bus
453.470422217,322.124863021,424.34031015,40.2187893665,saab
724.604416234,597.174277892,699.608650617,309.392411378,bus
36.4246486065,108.755638824,59.0946598145,389.361961956,bus
273.229142344,142.479456681,247.412397059,160.1350337,saab
161.227208703,49.8009917175,124.79900007,273.05476194,saab
49.598847024,106.065850188,71.1667676559,382.583801301,bus
228.199421178,95.0774272688,195.156450108,203.003576368,opel
48.9666869015,92.1504572753,45.4649867325,376.335346225,opel
71.1820793888,88.9219262952,28.8026078436,374.311204238,van
113.291763276,49.670884591,76.5721425754,320.393210943,saab
52.1426622461,119.462740535,44.7454334943,406.485297665,van
261.710852328,129.846131926,234.423991559,162.300251442,opel
466.104964172,334.676166131,438.597359566,52.0939038479,opel
41.2845664397,105.445493863,60.806320548,384.662159067,bus
554.150266287,426.619869411,528.72853301,140.096086377,bus
454.355813681,323.770977044,426.560826868,35.9682223374,saab
67.8813422533,82.8652905386,67.9814829096,358.815940028,van
355.972870632,226.812450664,330.315633627,68.9313601934,bus
69.2146026942,84.3200117176,45.0646559799,370.280592008,van
60.2036030991,79.5379656268,31.6881936782,366.886820993,bus
45.3475294378,101.091196333,15.7987220556,388.424385458,bus
22.9959002022,132.682380805,45.3809102882,420.123787018,opel
35.8633437664,163.915415919,70.8813079633,448.234740976,saab
457.230245966,328.290166737,429.986917962,46.4864132636,opel
472.738287878,341.79954385,444.518065796,56.1717136832,opel
570.467385243,442.858305077,545.90514251,156.826377941,bus
410.728401046,277.929806203,380.936710778,42.3623632262,saab
75.4239579054,73.2290555453,48.6871792014,360.23436818,opel
51.2533435603,106.241921933,34.5166020719,394.097822397,van
53.6366015526,164.695196579,66.0864934657,452.554233455,opel
279.28922218,147.447949379,246.344971572,153.498491908,opel
33.693560603,113.167160325,49.0301725327,395.091733675,saab
60.6454155407,98.4692570097,64.6082457477,380.92313164,van
65.4562313772,85.3334329325,68.9404686566,365.748800433,bus
204.029556256,71.317428277,175.561737342,223.110298324,saab
229.96799783,99.620526881,199.118207652,195.561129108,opel
72.5362669712,75.9853076328,50.2302082276,363.39378891,bus
369.364699486,238.739317617,341.63155741,57.9941946932,saab
89.0756096028,48.953252967,65.1904902466,336.57028392,opel
251.785670812,118.321997008,218.983610845,178.046007027,opel
419.598536015,290.52450254,393.064120493,26.9853370946,saab
310.367869191,179.123076615,280.672487819,117.182853772,saab
152.110227881,23.0273962065,125.158198367,272.676435025,saab
72.9542447436,71.3729498903,64.6688968407,354.581343584,van
69.2704065681,68.0548527002,55.2536027657,354.033751241,opel
347.536160171,216.368541096,321.258471357,85.3305093042,saab
79.7769354269,64.7228906651,69.4998361048,347.458521292,van
40.6956069633,168.156200528,73.1904981442,453.49285487,saab
39.379982556,104.260378745,50.8283525071,389.938118447,bus
113.205946072,38.2551300619,96.9404312895,312.255091261,opel
208.011240624,85.4262370472,175.998271067,223.061808067,bus
129.663793042,28.2541921854,100.131560552,301.983691311,bus
87.5286526008,56.3287650854,64.3843258766,342.580260403,van
164.746524777,38.7842619635,131.627292073,269.784519975,bus
99.606908526,232.459520726,134.14144333,518.190737488,van
510.367922607,382.464529043,484.306997491,99.1687905448,bus
425.98794094,296.003325954,398.068524778,20.5338992427,saab
60.622317888,188.496464625,86.9287421892,475.272223276,saab
78.3441180058,210.012703368,111.307317004,494.720169609,saab
430.707006242,299.752340735,402.906877601,17.4232436162,opel
29.0609261055,155.857534871,66.4337099565,438.803082735,opel
668.040547741,539.016186562,642.079632459,251.503172581,bus
68.1609508891,78.9825169012,69.7193546914,358.573734144,bus
441.853856865,309.869359531,412.392621198,32.4447070893,opel
28.8425835547,125.223266113,47.2757000857,412.239577938,opel
97.2810116421,60.7818342603,87.3893976326,336.957921732,van
248.943062619,117.829768633,216.983351017,178.343496147,saab
69.607528516,75.8690791828,63.0906809172,358.972237949,van
286.428946208,238.910840642,263.761180272,390.939569522,van
489.893325966,359.754548791,461.856377263,72.992635369,opel
49.5551896991,108.368032076,69.3769213686,382.599725063,bus
50.5226446864,131.434866668,31.9980314799,417.494651245,van
80.0927064477,75.263636479,42.626088474,359.309163003,van
83.378094402,61.2603736199,68.3986404733,346.040425988,bus
204.120646251,78.461984273,181.290401893,227.457267675,saab
115.543814313,51.8791902023,81.5274838235,318.876274781,opel
706.356578667,580.131626595,682.332468243,294.225641673,bus
72.5229496512,69.1783201303,43.219352362,355.540549893,bus
143.842270651,54.1318166705,103.813850803,298.370446623,bus
42.3256473797,157.046539523,62.6646744074,445.692540905,van
363.327283349,230.709499969,333.247317496,67.3505710303,saab
74.194380017,82.2247041713,37.6961910356,363.256907186,opel
396.28028468,269.713029674,371.265697606,46.3304092159,opel
60.4245233834,135.217938071,38.2998096417,419.874853281,van
325.682503101,194.592889326,293.632736286,107.242011442,opel
71.2767116673,79.2354704413,31.1749164969,366.078181838,bus
47.2932492657,174.453541025,76.4957973917,459.712139951,opel
25.8599463671,122.441815472,36.0573185164,407.714879319,saab
45.9222040642,96.1472993695,41.1334148666,383.986629218,bus
158.04243489,51.5509085861,122.892426205,276.373329788,saab
122.760013955,28.3593648739,91.2119905418,309.555141805,saab
98.0289621801,230.878477507,132.718895484,515.965972345,opel
45.1956991993,97.5109254189,57.7626472609,379.110172665,bus
57.3178194466,142.899413491,42.461043541,427.466445488,opel
79.4646023466,69.44732519,71.3083727103,345.969628462,van
413.543953197,284.73102145,385.387249943,36.7299362661,opel
38.4082937152,118.792459256,40.4640015148,407.313354333,bus
87.4420243711,92.3471806611,39.4613104013,370.838891458,bus
67.1703820602,74.9322879408,49.1415182772,362.538395509,bus
60.4551174518,168.792333878,63.9567746106,454.414282146,saab
47.3804245033,179.002450754,89.4207538471,462.851708237,van
379.28914251,249.092295698,350.890876511,46.8469915588,opel
62.4341254933,137.777418237,37.3094923389,420.178290751,saab
48.060098066,107.859896978,70.788312726,384.939060136,bus
232.573112432,104.125361829,198.324538619,200.603709881,opel
57.2412144011,166.856119384,64.4504431218,451.784069018,opel
443.225535169,312.91741111,415.584797146,26.0058112373,opel
154.023447001,45.5786636054,119.098612161,279.060405321,opel
370.229949931,239.449425508,340.546104689,58.6803767721,saab
36.1625002746,146.433295312,44.6213919392,434.01313185,van
428.006433861,296.950397838,399.688626832,16.5379387503,saab
365.257160404,233.568719173,334.626277537,75.2633019347,bus
49.3992532951,100.52635165,38.0286236747,383.41499634,saab
43.3748593786,99.3816189044,56.5303849146,380.852738231,bus
371.22085182,243.691959605,346.619268678,59.5273686476,saab
64.5334473441,179.423203004,74.2727730638,465.879884754,van
36.4157002694,166.039444639,77.0734261506,451.341557158,van
42.052657777,100.8841245,52.1473970452,382.105433379,opel
206.731490166,74.3678477304,179.092836313,220.897752406,opel
317.217676724,186.592982655,284.52931311,118.891210012,saab
307.366422737,175.868638978,280.572158666,118.351589842,saab
93.1578081865,58.0534682517,84.7889203764,330.830219324,van
99.7374274087,226.288974491,122.651484372,512.629822989,van
250.90824623,117.120363627,220.747098777,176.095717773,opel
588.266459715,457.959054694,560.991430076,171.394461457,bus
73.357614643,73.2594988793,69.5111747749,351.643375905,van
261.835746273,128.7499568,233.235753731,164.409092869,saab
410.833583859,278.749138431,382.840015435,40.5769986336,opel
368.455633728,238.273180984,341.933958271,55.1282161702,bus
46.3307589632,110.457445091,26.2070032356,399.231758529,van
100.131852206,55.8411118805,76.630584094,338.062601626,bus
119.612674187,55.8387121632,80.3464885268,319.06441108,opel
118.985505109,57.4484358016,77.2260734376,322.998976807,opel
50.309230029,95.6579969268,34.1621137898,383.959022056,bus
342.168082711,209.34587117,312.399007391,85.7771532409,saab
38.1877287373,101.633471731,51.4436839524,385.453990274,bus
23.1530781131,145.009052738,67.9075932322,429.056307515,van
44.990250345,111.794516753,46.0314937688,399.826591685,van
448.831813518,317.827327925,422.517142633,49.356274354,opel
208.26820839,84.7806592098,171.331705235,229.647770767,saab
63.3114967925,179.036681649,82.1407451792,466.993031659,van
337.716607862,204.753018967,307.76463575,89.196455188,opel
154.135548872,23.1618992324,125.451779655,271.945120968,opel
53.6815557348,100.019704939,64.0904190858,375.047448756,opel
250.517904801,117.589647402,220.901689035,177.504089581,bus
49.3832848858,89.4310515204,46.4925350846,375.997685123,bus
36.201486518,102.791470347,43.8985628306,388.985666854,bus
412.853491721,285.005435696,388.032556648,34.0130213023,opel
443.54824656,313.156581243,415.191839778,28.6013219644,saab
68.9528579981,185.675478123,86.8360755596,473.427436698,van
29.8183001881,138.852224239,52.5568189543,427.383898642,van
447.874316551,315.425284618,418.946692813,40.142992142,opel
465.831515278,339.297568185,440.579479344,66.4265053884,bus
459.586009824,329.367869071,432.229468013,44.5901695232,opel
54.8203997259,86.5569834043,44.1466286209,369.045702614,opel
396.996206564,265.125961716,369.161825787,39.9564790505,saab
469.964698489,341.767615458,443.31639877,60.693756006,opel
86.5213454941,55.1341634202,70.9117847652,337.610234469,van
264.962611374,132.184234975,233.06425427,164.868086112,bus
36.0225322001,114.387222084,63.4150283339,393.533192778,bus
414.312839562,283.98702607,387.795535841,21.8448350442,saab
428.49730574,298.088085263,399.832690783,26.7340236049,opel
147.269430046,22.4506074762,120.689061719,279.480294508,opel
31.9358454735,125.978048786,28.7648260657,412.200411958,van
94.3847987025,55.179856615,83.7477738127,330.882037618,van
68.8488244352,84.1400889948,69.9030086519,365.367820173,bus
455.21768356,323.790660112,427.034185304,41.9557483321,opel
112.305688307,31.9001187466,86.6526769269,316.489601122,saab
58.859716497,93.9223688801,41.2121610522,374.441416537,opel
392.090211847,262.122280579,362.820886966,42.0513664238,opel
442.076913926,312.502989067,415.074542243,30.711447672,saab
99.8938167561,46.3583668398,66.8956651704,332.263175537,saab
