CLUSTER1DIST,CLUSTER2DIST,CLUSTER3DIST,CLUSTER4DIST,Class
450.100975589,478.110362641,331.289641175,63.6527907063,opel
167.724103891,200.833397284,57.4475408501,233.037438976,opel
109.055216409,73.0023510891,222.191593787,491.778141609,opel
41.0610572923,66.6803829064,92.2981069672,363.525327267,van
284.118404237,312.618965299,165.240195926,114.684986658,opel
143.40153216,173.099645478,39.4471969818,255.447151021,saab
46.3486636912,49.8027335047,107.664586331,375.516674683,saab
379.53100272,406.640663073,260.733083727,26.3066144667,bus
71.4789439343,57.7511702439,121.571456147,379.181176701,bus
57.6496836588,76.6079804233,86.1110710055,355.171031708,bus
383.467685243,410.147140261,264.767127396,21.9588060855,bus
85.1678415011,69.2017070927,202.1290067,473.943475073,van
37.8909834388,42.23691353,127.282852536,396.623816437,opel
49.3268083902,89.4191593818,86.3825025669,359.428615117,bus
718.626694624,742.27059639,601.661367673,328.355365366,bus
33.9157371431,56.0700157352,101.08483442,372.423305614,van
118.624836463,90.3969405707,236.677694238,508.818914708,van
152.204923133,187.621845915,45.27693397,251.68956348,bus
103.450946955,71.2306160618,218.72943229,489.548174713,opel
422.402361293,450.19144557,303.191150843,36.9921473383,saab
128.039897009,156.486616247,37.1847354397,271.375728769,opel
300.587212013,326.760894944,182.856099569,104.328233785,saab
74.855284556,99.154872117,64.1599886979,331.897265076,van
36.2379418008,45.0285982964,117.112672029,389.100038505,bus
398.373494884,426.003043492,279.52564453,22.6374018982,opel
29.7234322709,40.8508098395,120.695310388,393.43337068,saab
37.7039868709,61.6508383117,91.0679622574,364.118490831,bus
317.348404795,347.337114724,198.858885016,89.6208366659,opel
52.4855296816,40.5661714306,120.20512281,385.426037217,bus
158.889924872,179.767818212,158.622128184,381.31096308,bus
46.2465763701,87.1948637509,80.9152244619,354.221440295,van
69.5504725071,54.7165776026,184.911729076,459.1795803,van
128.859199229,104.610950978,247.488133351,521.140144649,van
282.810523542,311.843801389,166.081378696,121.571839522,bus
423.326252229,450.294004695,304.984025401,31.3265408991,saab
283.281036474,315.082231591,167.356671064,124.934300993,opel
33.9976738316,62.3557700982,104.660194676,375.715076041,opel
46.9598384363,48.6309003057,107.285457308,375.044494913,bus
227.804902111,258.03132768,110.232991204,170.362110707,bus
14.2586123434,52.6811167738,115.95845355,390.407461717,van
67.453763616,91.9393510122,68.8053715179,338.437021563,van
34.9018742471,45.7795856746,123.751089489,394.003935976,opel
137.407368893,108.805753821,254.717975317,526.880745487,opel
57.8105113795,74.6138838591,86.1295672213,351.78915271,van
78.646744535,105.368824918,56.4075611042,324.413821784,van
322.366640994,351.4588745,203.737550171,79.4259980403,opel
427.842287328,456.195113591,309.059174835,41.2587537948,saab
49.5445660589,42.8077150119,115.543836485,381.677304493,bus
167.701461609,196.265721573,52.3477406362,229.799167894,bus
68.9567184976,34.1864631768,179.387761427,448.84332385,saab
79.446261246,96.3767527184,68.1540633398,329.508755217,van
24.6495035642,65.979674632,113.694641693,386.548227217,van
109.792991698,87.3725315219,227.826979416,500.446833704,saab
35.7193480618,43.9687873899,121.26179592,393.329859234,van
75.4500525246,92.994479753,71.5485831426,333.993909772,van
26.5309220714,47.5826634872,107.243093716,380.270992799,bus
32.6457995148,57.4609264156,100.245587183,373.36137262,bus
65.960918929,101.929706487,60.7111040068,333.377311113,van
315.022422418,343.709814327,196.078289338,82.8798622387,bus
287.330781202,314.628361507,169.270085809,109.821105279,saab
39.6166811578,77.0343226396,105.755492291,375.916064521,saab
217.146817214,247.975958642,103.309391392,185.204851353,saab
68.2240062292,42.2523190433,180.089819117,450.643192298,van
377.437378152,402.032557468,261.46091553,46.8944683806,opel
209.554919832,241.297480436,178.945446854,357.763635889,van
82.8730247183,97.0200632062,73.6419673129,330.72957921,van
51.802307149,42.6704589211,167.018200055,441.280249461,van
93.2558439239,65.9052430732,210.311635317,483.025068257,saab
27.241597346,65.466518653,97.0863901364,371.505626828,van
77.2263894401,115.815259204,80.9232707552,338.765853599,saab
52.9443918273,39.3294071216,122.078147716,387.19954076,bus
378.384635293,407.058241367,262.036466832,51.4112143866,opel
59.3755456898,50.1602059858,115.480119283,377.941892577,bus
110.471705997,144.269496653,22.687546137,288.050091763,opel
440.063125729,468.43017288,321.88343752,53.7436485987,opel
90.7181185098,119.221156111,45.1989441217,310.294737572,van
29.3827504832,71.5990437404,97.0204996365,371.292512131,bus
58.4103092438,96.7188650913,69.1404798199,340.990420928,saab
45.7915606412,61.24950828,156.562607125,429.950348255,van
239.295361898,270.646360893,120.755063454,161.101956427,saab
232.317224557,265.171387718,117.612286559,175.118657957,bus
47.3637627935,87.522711707,107.958102752,375.614499673,opel
355.492285185,385.039453127,237.311967987,50.350914239,saab
11.4367576682,45.07653785,118.148442011,392.670049233,van
650.225573956,676.01632204,531.887681705,257.596297653,bus
28.7479569006,60.5964443226,117.062795754,387.659909153,opel
79.1158354943,52.7134941409,194.877760531,467.969805826,van
39.1243686973,68.4469215125,98.7242460074,368.991472482,saab
44.6089657576,67.7100691518,93.9575145995,364.596445354,opel
74.6182124281,38.9812552971,184.846572459,455.124744839,opel
323.13385899,353.619739077,204.642634731,80.9904411934,opel
117.243949208,155.111280262,47.0339042577,289.621750849,saab
55.3364493436,37.6108796034,173.286741991,447.268864962,saab
377.785410552,403.607235397,259.79871853,29.1218743336,opel
414.722202475,440.459213622,298.12128832,44.0857274489,opel
53.3161328864,93.2274684014,94.984956439,360.866289039,saab
382.857571985,410.355934116,265.490708594,32.5365573578,saab
49.9863824052,47.4699258957,115.368468611,382.893953158,bus
81.0136125966,55.8452761166,196.733864776,468.787277947,van
369.248234967,397.402636207,251.582823241,36.8551701217,opel
609.815915196,632.756976148,493.535810605,223.508035571,bus
35.6686196251,62.2806877334,112.689045385,385.479108597,van
390.001408749,415.753459474,272.350513034,27.4167715951,bus
69.1848265587,88.1921666847,78.5593797692,343.560129475,van
80.7147398308,117.612788695,51.5268682312,321.449585417,bus
173.431781476,204.425765657,69.5132746295,233.393187914,opel
26.3614420311,50.957278818,114.959797972,388.789206595,bus
48.0807864532,89.0606729401,87.4347182172,358.337076458,bus
51.0834143921,25.4997032245,158.454143997,430.72537279,van
361.07979371,389.053412097,242.087829413,57.2704004238,saab
112.03428951,83.2062729879,228.192238145,499.224268606,opel
28.981960354,67.5012997248,103.552893488,377.378685361,bus
132.969186002,106.126613366,250.794966356,523.181809092,saab
325.018585047,353.69810837,206.130854919,74.5863322915,saab
184.186156988,217.701674005,73.3321999515,220.783433175,bus
134.823106425,169.860446439,33.2807203906,265.493667278,bus
77.6348608935,104.894555934,54.5841327651,324.132036005,opel
369.207709055,396.704711926,250.117559859,35.9545819709,opel
67.7284594979,105.636304671,66.4473562282,335.783330683,opel
202.635348412,233.877874679,84.9165057555,195.900055551,opel
18.3708417325,54.8220964989,109.740172907,384.68577796,van
42.6990330799,63.0369468212,94.8801146169,365.567401945,saab
584.155822556,608.942700641,466.331827297,192.592890743,bus
70.3242150753,105.016912279,60.3251137564,329.499509506,saab
55.2319583752,59.3747274902,99.1862044325,364.322575151,bus
423.052627017,451.589032489,303.994410063,42.0717549515,saab
58.1289757863,75.6714018936,80.2018138805,349.548875502,bus
66.7453730678,68.3233493364,99.8115341517,360.910204019,bus
48.5873051934,44.3865076858,117.153144856,385.064565449,bus
62.8986424811,88.9490318359,70.8300398822,341.659399058,van
69.0460819016,107.23755529,78.7876256129,341.911027849,saab
435.878488602,461.298744269,319.623596047,59.5433402212,opel
378.690299884,404.891782906,260.373254674,24.8693780521,opel
94.2370767053,75.373401572,212.105406696,485.67794902,van
42.2596690233,59.04590811,103.595477458,374.320559367,van
97.7859858362,128.864210953,26.8571061308,299.08021393,opel
55.4692944426,42.6738100542,120.880349725,384.731532844,bus
48.5017260101,59.4440179037,99.9731991572,369.325910768,bus
392.932857911,416.912481541,276.317574812,41.7133715336,opel
149.374541425,186.370141559,63.9834365263,264.421011201,opel
39.2638335617,45.7893422593,153.167898561,426.351921498,van
34.0362310775,71.2223747466,89.4537576054,364.581778432,bus
390.411520099,415.208709042,274.22839924,45.2780163512,bus
40.6436960175,38.6635211089,152.996919413,425.040571198,opel
89.2925015103,120.741081925,47.2817697397,312.347409089,opel
52.1369564317,69.1496946092,86.3864662417,356.131564965,saab
424.236626926,451.666047279,305.297290767,36.3659093754,opel
42.5958076101,51.0648025996,107.40249415,377.119238391,bus
128.996646569,105.129487132,247.277068386,520.291046401,van
435.324501063,462.171579032,316.989581453,46.357027134,opel
69.2562403395,87.7093556272,72.6585022535,337.469880678,van
239.666773304,268.363734257,121.17247604,158.41524158,bus
59.2573187544,70.1571683047,88.0784477027,354.392935828,bus
50.4950000095,18.0106597475,161.773639848,433.689613854,saab
21.4100403073,57.3584925233,123.094305107,396.509508543,van
417.110228388,444.369117586,298.651650171,31.2200314654,saab
66.2637263211,64.3180757217,182.549389344,455.442582731,van
356.104770575,384.500250539,237.088650403,48.0685173965,saab
43.0314399708,53.9370731922,100.791864502,370.604399548,saab
131.50287155,97.8982117535,246.908753084,517.531125213,van
151.56552321,121.587859034,268.075688099,539.286003123,saab
62.5995896629,54.857317329,112.826628726,373.961519096,bus
350.815994541,377.987657027,232.864550651,46.9042083901,saab
49.702642042,46.1665773535,159.630215027,433.85298174,van
80.7244066312,93.6409614674,78.4373683248,335.553226128,van
123.925689128,160.443090423,49.5176953191,286.071891951,bus
59.914894859,55.9013905421,109.379171462,372.4093602,bus
441.61356051,467.617388753,324.045280092,53.2749919259,opel
71.1079462927,80.1995191042,89.422445447,350.987853586,bus
68.4660560129,107.022704435,77.9661423293,341.667854158,opel
83.9219901215,111.75486327,49.7082261776,317.059870316,opel
48.515657534,39.4621472368,119.244461296,386.08050788,bus
401.722660334,430.528016817,282.448992474,29.2616261459,saab
75.6105893772,82.3666684074,92.0398975973,348.036798866,van
47.6742113302,19.9520942395,154.127281653,424.394647663,van
83.104296074,122.961665833,73.7289871741,333.34932693,bus
124.725184409,157.824496402,38.2454199836,276.701843804,saab
394.937962503,421.368535209,276.19938043,39.6556397591,opel
129.729525652,104.699567643,248.25425384,521.287773274,saab
71.6181417377,41.9135212615,185.78782347,457.610377248,van
439.500514477,466.834090727,320.412613281,59.133289818,opel
58.3869217031,73.7326377159,86.3780362692,352.682910792,van
33.9305235144,61.2859711887,117.127039362,390.142788944,bus
62.663651553,88.2205127198,70.8891567852,342.033855875,van
387.726649621,414.709497919,270.20562013,29.6689326518,saab
61.6386439335,95.9687087781,85.1291956365,349.045308756,saab
34.6746885489,66.6605570374,95.4489798255,368.041320187,opel
314.01352682,341.880327987,195.347050015,82.6392447007,saab
461.682574315,488.3676587,343.471317215,71.823154795,opel
87.1112497096,52.7581886018,200.992664915,471.484010084,saab
158.928110245,191.457561001,48.9233252112,241.182097936,saab
111.049522403,86.8900930172,228.86712597,502.299016488,van
89.486832696,80.3589389212,207.191797014,479.626120186,van
224.587611916,255.966878061,107.361469577,173.366070973,saab
55.3234075773,57.3493719629,103.209636903,367.790276061,bus
62.8690975437,55.7311408868,112.555026319,373.064960248,bus
119.961628973,153.956586948,21.826056669,278.756032697,saab
107.712953845,90.5271443521,226.635977615,500.656862496,van
111.586006407,79.6044563108,227.926995658,499.301629443,van
48.4813657601,53.6803787667,110.044176355,379.128763568,bus
166.676138742,197.209046609,54.9772293747,237.633598139,saab
35.8808866384,71.5825150755,107.531740197,378.359279739,van
23.7745499634,60.5529492638,111.857175674,385.493082642,van
671.801129968,695.89910121,554.940030228,282.237294071,bus
44.4476054019,75.1730048923,100.826839431,373.200731463,bus
48.422356675,52.702277603,108.420459092,375.815856989,bus
60.9312368655,25.3621068632,170.965384069,442.164903588,opel
392.742528924,421.843897982,273.788627868,32.8651999035,saab
66.0868808914,107.071412919,78.4321894997,344.85602179,bus
223.48504967,254.886023282,109.379600245,178.687952489,opel
40.9124091928,65.7664265757,87.2232064861,360.350213771,bus
62.8879004735,59.417918716,108.281349039,370.059468957,bus
412.674819714,441.913464453,293.734801394,41.246873393,saab
67.8776916664,75.3997471119,92.6418412475,352.841184621,van
135.261315334,166.424485171,28.9639905697,265.138307615,saab
12.5985961901,42.5415428086,120.922587426,395.465222194,bus
54.5101882767,72.9295609787,85.8142607596,352.974073502,van
310.946022689,340.062679023,191.868306788,90.4598350911,opel
64.4324702767,35.0577932069,176.339877367,447.648384745,saab
72.6314575508,56.2294092494,189.38409582,461.738576215,van
125.387818491,155.744681015,113.731232956,351.634499111,van
58.6751210136,88.4190933257,65.3662049512,338.524212671,bus
64.5403937543,57.2663362242,180.61384706,453.000203935,van
588.42391456,611.718269357,471.666990948,200.835669553,bus
41.5277741513,80.083981323,90.3223457939,361.483186006,bus
284.983976086,312.628322876,166.372466922,117.873928265,bus
74.3446032067,45.4165065206,189.696331935,461.328518915,saab
169.780796399,202.886835612,59.2062272884,231.742925166,saab
154.855906655,186.176837616,53.2058243966,246.910977408,bus
393.481083187,419.77842806,275.2247884,14.4459809186,saab
48.2130296285,78.7749190069,82.0770013446,355.190596673,opel
91.2350920751,130.7956095,63.5844756975,321.321787566,bus
59.3587417822,63.4218831677,175.478978655,448.123264476,van
58.8971444635,58.762594093,105.514980689,369.299184083,bus
41.0823663627,62.7705126994,93.9669311498,365.647734527,bus
347.043497311,375.564609973,228.574014599,52.9821211797,saab
382.678836397,409.775134756,265.731437263,33.300284754,opel
263.267592434,292.808017418,145.046442044,134.70564563,opel
334.882112132,365.954777895,217.849947785,78.5709855144,opel
208.935350829,235.802224469,93.4462035062,195.333776303,saab
75.9885479922,93.7795247618,71.7091231973,334.176825296,van
24.2738094653,55.1026502497,101.743384796,375.636010474,bus
309.670994809,338.821200731,190.903290044,99.1185308845,opel
55.8204230185,55.2803424785,105.84752595,369.790163964,bus
79.6112656975,43.2572082379,190.532942951,460.904457957,van
81.029800851,55.3830954763,197.101089672,470.4391701,van
228.161040114,261.892051167,114.010035303,177.786986489,saab
119.295013416,84.7843255829,234.326368874,504.929377799,van
443.581652716,469.341290603,325.648585364,57.0547593519,bus
431.887353631,460.135806979,313.172585565,44.2145944763,saab
706.4825463,730.705575772,588.817552175,314.69905714,bus
50.4001153368,41.0401908443,118.240552898,384.180964865,bus
252.545602666,280.089485816,135.797975499,155.105948193,saab
134.38519943,168.291648826,42.0183858533,267.739312326,saab
62.6035560169,53.2869783769,116.023051803,377.447647714,bus
202.567644568,235.364918084,86.5006424815,197.705400444,opel
40.0160521036,55.2338054505,101.883941569,371.104407633,opel
36.1027426376,78.3701886213,96.2337786316,368.994952763,van
86.2938330703,120.448066255,51.4428843449,315.075513432,saab
35.2469803807,57.3190863896,128.986822388,401.217561635,van
240.440771139,268.497619104,122.318065508,157.071712809,opel
445.359722725,472.717062379,326.333894883,56.6920185273,opel
53.2977619226,45.8082881643,114.776191563,379.487559697,bus
535.610243205,560.284248096,418.331340865,145.342937099,bus
433.690587892,460.864234308,315.219574503,41.0167376165,saab
64.4798156477,72.9285188698,92.6759599342,353.655485133,van
336.743367605,362.422408613,218.671104515,64.2052487317,bus
43.8086387138,76.1318767964,93.6887888155,365.008482593,van
35.212847456,67.8753907137,87.5432952871,361.591015879,bus
16.8653617204,52.822717315,108.941007659,383.123363115,bus
33.0595012963,27.0760607279,141.794457401,414.861700046,opel
61.9777784852,31.3564230189,172.29028687,442.997800406,saab
437.192985106,463.561399671,319.797874836,50.9248305319,opel
451.787553421,479.30841393,333.087462913,61.0059486009,opel
552.432279855,576.622363826,434.732578432,162.085070764,bus
388.132502666,417.558455865,269.319189346,40.5532115214,saab
49.0265930487,82.7572598902,82.6724860502,354.954948641,opel
26.6798393166,57.7359460349,115.666470292,388.818492056,van
56.7597482901,52.9040004588,173.607356842,447.27257256,opel
254.652890472,286.363702072,137.643934664,148.222163541,opel
42.5617460398,38.5985137608,121.714084434,389.872302126,saab
55.6559594829,66.2167310016,109.221185444,375.731471885,van
62.40682836,71.4307417331,95.8329387514,360.567119916,bus
181.234966896,211.122719442,64.6213087899,217.840615048,saab
206.92285042,236.950969748,89.8406497623,190.231807973,opel
48.7817345526,79.9799616438,85.5825715302,358.117324022,bus
348.515593663,375.940253052,230.383724142,53.2790799911,saab
67.3906152662,96.5242004087,58.7064251145,331.289710321,opel
226.693472835,258.944755623,109.118086263,172.718328977,opel
399.874550861,425.951832799,282.293949545,27.7854236012,saab
288.017881087,317.129500149,170.372735347,111.993397862,saab
130.141665219,159.275410106,21.3956993277,267.397758713,saab
61.0339170131,79.5482298014,82.0910735081,349.366523532,van
54.3401437793,76.4573009237,77.5749453736,348.782132233,opel
327.099734677,354.200577166,208.884600557,80.7376824333,saab
66.9166348972,86.5449736527,75.3830149949,342.242108988,van
64.2114244193,36.4850800265,176.554488897,448.247533808,saab
40.5548816539,45.922271988,114.185219489,384.710752858,bus
97.8887502523,119.893105158,48.3209307621,307.050662537,opel
184.669498905,214.853974747,75.549505291,217.790564912,bus
104.979286652,137.047273101,33.884376189,296.702361239,bus
65.1550168902,94.8117327367,66.5367849368,337.315250715,van
138.257768773,172.283244294,32.8872064749,264.481939203,bus
124.86484864,93.1174079565,241.234041855,512.960831414,van
491.431894189,516.652811145,373.837239918,104.08194447,bus
405.347211198,432.464408784,287.360625956,22.4856968916,saab
78.740124625,56.0996886314,196.866146784,470.001603789,saab
102.822869178,72.1079001535,218.480355524,489.484392361,saab
409.939757557,437.276147148,291.21319776,20.9184216589,opel
57.2778283977,24.1865719882,164.441034264,433.583745042,opel
649.025711529,674.379285169,530.488361936,256.749253095,bus
64.8796102482,74.2369777438,89.0796584508,353.393708723,bus
419.913616862,448.609367785,300.895336205,35.3641649795,opel
34.0128156135,33.3594793805,134.974012127,406.998306341,opel
84.6570542008,103.890429129,71.6181733202,331.77337953,van
225.115934634,255.951384963,107.943587812,173.007345407,saab
58.6302688546,76.1445629349,86.5406895612,353.75931276,van
266.831211866,293.047891759,236.68622087,386.567616032,van
469.229754199,496.368245826,351.034866858,78.0103388321,opel
62.9680492469,52.6124421077,117.448059795,377.465173976,bus
30.8436513072,55.172872542,138.751955481,412.187332125,van
49.1619916802,87.3707964055,82.4702658521,354.005843122,van
66.8684187488,90.5599120171,71.5997035589,340.799584455,bus
185.126123024,210.994006229,74.2660807483,222.319914908,saab
90.526455945,122.627274554,53.2459683894,313.5694519,opel
688.987786122,712.338989151,571.957369172,299.494948146,bus
47.7410329377,80.0547516675,77.0135789957,350.241141165,bus
114.758403727,151.074438157,49.2468308597,293.056558645,bus
51.0651214231,42.2697511767,166.204185115,440.419272245,van
340.574635617,370.138814858,222.015551144,62.4356465867,saab
47.156641377,81.1293834843,88.1073002067,357.950158772,opel
377.882832669,402.429348414,261.698656759,44.2857219056,opel
38.0700830832,64.3482825298,142.651451271,414.569605452,van
302.000181169,332.534085267,184.994784655,102.114887087,opel
38.846392702,78.9838341975,86.288615412,360.758477329,bus
68.3313078022,42.9494547642,182.714978449,454.457689521,opel
27.3275323796,30.9431521429,131.123125915,402.453671824,saab
32.7879524515,53.2134951355,105.942587045,378.731334807,bus
132.441543429,165.036259242,44.1599043219,271.072014721,saab
96.5045730831,130.455604956,34.4307994348,304.246973961,saab
123.662044403,91.4526700788,239.569518824,510.74030423,opel
50.3388242409,50.857291164,107.189985305,373.919535682,bus
42.3322173523,60.3643393448,149.945662657,422.154127973,opel
70.2607701777,85.2999452786,78.8809340064,340.787127639,van
392.874087242,419.924433755,276.069822599,35.9975827619,opel
27.9644993869,44.3817041644,128.314500933,402.044551467,bus
52.4621523192,94.5085100112,96.7188748369,365.500983535,bus
48.3031119697,74.9162483347,83.7068894997,357.261981695,bus
59.7655053184,59.7276273138,176.484638283,449.113423719,saab
78.4742609138,40.6525554491,188.104804696,457.647975812,van
358.29013582,385.878264307,240.244275998,42.0145256394,opel
41.4428983779,66.0299118926,144.321746628,414.86533136,saab
61.5952873681,51.6331973108,117.999465887,379.800016541,bus
207.260822217,239.64625819,93.7416553605,195.295142194,opel
59.9408994424,56.2206747073,174.538226042,446.49955024,opel
422.73655369,449.712809985,304.322791045,30.8376160671,opel
128.13927277,161.081726662,39.1454307643,273.752942933,opel
348.231979327,376.864737359,230.496884469,53.8348619827,saab
36.1755584056,37.6763701083,154.807555209,428.724068562,van
406.86411322,434.593156716,288.371757198,19.1272675701,saab
342.534492316,372.210037566,224.034258429,70.7175223315,bus
37.3494554975,55.5942035157,108.39669898,378.153098579,saab
49.3177577142,48.9665647615,108.849766879,375.659220524,bus
352.775973992,377.446451387,236.039069965,55.6541962901,saab
68.9414260511,62.6270841133,187.261448648,460.580654354,van
65.3555569631,31.06467551,175.288674904,446.122932346,van
46.0004807144,47.4333328424,110.085822655,376.898086178,opel
184.572637804,213.868195542,67.4965862079,215.639407263,opel
292.996586373,324.055031537,177.121176458,113.818073102,saab
286.624624947,314.110649079,168.127702505,113.23639417,saab
84.0521922734,99.0314438173,67.8675972001,325.668217308,van
115.556476348,94.6082145722,234.594147731,507.358959283,van
227.546108352,258.014156326,108.502284537,170.797547888,opel
568.174290008,594.799005265,449.200354352,176.516309628,bus
66.5933346962,79.2266537507,83.2971172954,346.464959793,van
239.495088939,268.787962648,120.888772637,159.158272687,saab
389.550933032,417.630449398,270.314168237,39.0511992735,opel
348.574307467,375.023602543,229.88576761,50.2687294916,bus
18.5442019499,53.2260506194,119.152753849,393.928938978,van
77.5930733117,107.641718978,64.8051213232,332.79983919,bus
91.0072580949,126.519536296,56.6995110184,313.758597595,opel
88.5115180412,126.13823633,58.0063474951,317.682212855,opel
27.8730555548,57.5880114654,105.104442103,378.683064534,bus
319.526185822,349.036851728,200.73339869,80.6030443885,saab
43.3656041807,44.6161950926,110.985499727,380.239743011,bus
54.8220450728,20.6631571774,154.743413914,423.859403299,van
34.8991493587,51.493590519,121.493427599,394.565145147,van
428.73036891,455.422411245,309.896278051,52.4910941465,opel
180.962716121,215.328309947,74.8655631764,224.354291612,saab
72.0917112154,61.1031837513,188.188233292,461.723865059,van
314.979002198,344.596528515,196.034129553,83.9504601816,opel
130.940177279,161.426390855,19.2898302149,266.650207134,opel
60.0174760046,57.8285212031,108.640327456,369.881650214,opel
227.602946435,257.601511379,109.009290199,172.24033025,bus
40.699290239,56.7534409929,98.8377475953,370.750151132,bus
35.1129951152,43.4416950008,112.094956843,383.744582717,bus
394.360823138,419.075332923,277.132366478,34.028040859,opel
422.605454089,450.068737266,304.397562654,32.8231589689,saab
77.6231577943,66.3409320446,194.641621833,468.153937039,van
39.194025386,32.9996161272,148.208296494,422.121711553,van
426.014114351,454.630263252,306.861527647,43.3828003326,opel
447.566877043,472.008464611,330.803292834,70.3530792837,bus
439.227897368,466.063786047,320.920653355,49.3523511568,opel
44.0675370989,61.3516133817,94.7443114373,363.796811922,opel
375.895751274,403.736005906,256.691155184,36.6878803517,saab
450.431636351,476.216188159,333.353821562,65.2957178129,opel
71.0708620038,93.2492008788,65.2738014039,332.388002137,van
240.810426323,272.091156535,122.666879596,159.553357736,bus
54.4180670914,39.5551167934,123.796145133,388.366602278,bus
394.374656166,420.830542694,275.771403067,21.2860979209,saab
407.384010273,435.062245276,289.143190391,28.402928805,opel
125.224418649,154.458628327,23.9493287948,274.21268345,opel
22.461247204,36.9847139308,134.030576175,406.913154327,van
82.8851677079,100.624481437,65.527342001,325.702083452,van
63.8111857433,75.2380280479,94.3022626967,360.17364113,bus
434.11101279,461.848637829,315.2097301,46.2034150762,opel
89.6394791705,119.672444048,41.9363917108,311.216578229,saab
43.8192677479,64.9077581229,101.275449887,369.179177859,opel
370.524478309,398.618481338,253.240560633,38.2688693941,opel
422.017530235,448.460586746,304.17669462,34.9352052334,saab
71.9464733393,107.394554166,54.6512483821,326.964807532,saab
51.3282517329,51.0399888768,106.590007739,372.51848191,bus
