@relation vehicle_KMeans-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement

@attribute CLUSTER1DIST numeric
@attribute CLUSTER2DIST numeric
@attribute CLUSTER3DIST numeric
@attribute CLUSTER4DIST numeric
@attribute Class {van,saab,bus,opel}

@data
440.483512,308.170264,411.403497,36.688819,saab
47.293249,174.453541,76.495797,459.71214,opel
440.602695,309.968893,411.997949,30.503236,saab
50.946142,103.171348,70.061112,379.101765,bus
736.299668,609.938051,711.759381,323.065657,bus
189.739698,57.542309,158.279948,238.980476,saab
433.118755,302.284664,403.811024,27.274619,opel
53.766194,128.344919,30.899541,413.768053,saab
43.430391,106.956103,65.546649,385.491787,bus
41.861293,106.015053,61.921676,385.117697,bus
247.937924,119.256962,214.87846,183.973704,opel
363.363294,230.700025,335.06802,70.159657,saab
28.842584,125.223266,47.2757,412.239578,opel
403.87102,274.177475,375.421294,35.008019,saab
40.645718,170.658326,78.44539,454.057519,saab
33.286349,147.289308,58.269196,436.009761,van
206.73149,74.367848,179.092836,220.897752,opel
109.117565,43.13362,79.901122,325.868993,bus
54.548771,105.388335,12.937071,391.88507,bus
359.065624,227.454377,326.369478,83.19577,opel
101.798059,228.356223,127.989253,516.120023,van
294.488916,161.957789,265.366752,137.124493,bus
67.92164,91.896744,47.496781,378.482838,bus
34.182382,151.741465,55.220364,438.427757,van
65.456231,85.333433,68.940469,365.7488,bus
336.901877,204.946913,307.79296,88.146989,bus
90.176765,57.816861,80.639683,334.688116,van
115.651051,73.059748,70.70353,338.679994,bus
49.598847,106.06585,71.166768,382.583801,bus
126.14803,54.745906,84.541854,317.407136,bus
54.972472,130.487051,28.656706,413.477238,opel
92.065583,219.618699,121.205569,507.552413,van
42.296345,110.094864,65.753949,387.315086,bus
84.754703,58.318107,68.527508,343.679068,van
96.89121,60.017389,75.644946,341.556249,van
40.037033,97.313579,39.001534,382.304903,bus
510.367923,382.464529,484.306997,99.168791,bus
69.143693,75.819354,59.948236,356.504662,van
41.21045,105.187512,61.326577,385.333156,bus
97.31108,52.573984,60.452476,337.358501,van
62.868178,74.704988,42.866204,361.749784,opel
82.733612,58.599703,67.516097,341.709468,van
132.717978,55.336781,92.232742,309.413601,opel
51.923209,103.372568,69.120307,378.208199,bus
228.92751,99.527801,204.171368,200.47729,saab
54.8204,86.556983,44.146629,369.045703,opel
461.30837,332.425855,434.594728,48.458568,opel
204.024908,73.627303,177.982766,223.884319,opel
417.74064,287.998219,389.384111,25.49247,saab
46.224637,105.919915,67.225355,383.091981,bus
29.8183,138.852224,52.556819,427.383899,van
373.920959,241.665647,345.093917,59.475815,saab
55.661662,97.832826,28.345205,381.007729,opel
34.655032,109.772228,57.544433,391.267023,bus
58.610486,149.462667,47.31075,435.263437,van
68.952858,185.675478,86.836076,473.427437,van
160.305858,48.434886,122.834233,276.272089,saab
371.312269,238.556427,340.567883,67.338107,opel
193.866972,70.201033,162.74612,233.703006,saab
89.519704,80.918266,50.124942,354.343822,saab
412.853492,285.005436,388.032557,34.013021,opel
87.528653,56.328765,64.384326,342.58026,van
250.908246,117.120364,220.747099,176.095718,opel
63.322778,151.992344,49.124025,434.856238,opel
97.281012,60.781834,87.389398,336.957922,van
144.954135,32.444444,124.932307,280.733383,opel
109.192548,78.849075,64.312843,344.071092,saab
70.290028,82.884646,71.722962,357.992071,van
416.432464,284.509494,388.337436,39.714222,saab
363.327283,230.7095,333.247317,67.350571,saab
60.64698,188.173805,89.833183,474.041393,van
588.26646,457.959055,560.99143,171.394461,bus
42.274482,110.159191,66.671576,388.038401,bus
35.863344,163.915416,70.881308,448.234741,saab
71.665692,196.136464,94.571321,481.734913,van
475.624991,344.170063,447.383402,58.332355,opel
447.5831,315.420638,418.190531,39.889034,opel
308.10354,177.256647,274.527885,130.052992,opel
83.378094,61.260374,68.39864,346.040426,bus
254.808523,124.257814,221.278873,176.036499,opel
218.174767,85.851829,187.503569,210.888073,bus
463.359277,333.570541,435.425371,51.530482,opel
602.738538,474.670713,577.323353,187.316239,bus
21.866459,145.157791,58.378902,429.623716,van
194.413842,70.104279,163.574442,232.610776,opel
68.554974,76.727731,59.270553,357.0001,van
26.215904,148.879786,64.672846,435.961518,van
154.135549,23.161899,125.45178,271.945121,opel
55.854769,141.593324,38.251139,426.512281,van
282.123122,152.363095,257.456457,150.780478,opel
40.695607,168.156201,73.190498,453.492855,saab
87.672902,65.747004,79.970757,338.63694,van
41.863352,111.337513,19.976472,397.575151,opel
75.423958,73.229056,48.687179,360.234368,opel
455.217684,323.79066,427.034185,41.955748,opel
41.603,135.978018,50.686452,424.405989,van
41.912306,105.363715,59.90936,388.088552,bus
55.382275,174.785137,74.284702,462.851775,opel
318.558099,186.293505,288.551753,107.032802,saab
59.41009,80.068287,37.176544,367.243773,bus
73.022432,83.724084,32.036664,366.796802,bus
286.428946,238.910841,263.76118,390.93957,van
182.855695,59.014532,150.391327,245.999289,saab
68.848824,84.140089,69.903009,365.36782,bus
80.736416,64.529646,54.171997,352.037048,van
101.658767,74.089037,57.754844,348.168052,bus
434.231066,306.66348,407.447239,41.792741,opel
44.99025,111.794517,46.031494,399.826592,van
59.003512,172.921129,69.487931,458.28328,van
275.977215,144.136491,243.267425,156.048649,saab
396.280285,269.71303,371.265698,46.330409,opel
39.065491,111.404678,64.033001,389.890609,bus
74.240632,74.36151,51.152496,361.164847,bus
443.743559,315.51224,418.125871,37.849613,opel
110.317755,239.830913,137.586271,526.552417,saab
60.683769,108.789729,20.167177,395.337357,van
322.059229,193.117644,295.599044,100.910175,bus
305.778601,173.27281,277.736832,119.892341,opel
72.964644,194.075162,91.493979,479.217869,van
78.344118,210.012703,111.307317,494.72017,saab
226.755343,93.15584,195.870455,201.199158,opel
42.066643,174.054143,85.782686,457.209918,van
95.916589,54.112056,71.444362,338.105866,van
33.880895,113.374495,61.017291,393.349893,bus
97.257536,58.938186,66.139125,342.351371,bus
80.885728,63.175783,48.328096,350.365404,van
38.572135,138.132546,48.957762,426.93724,van
49.55519,108.368032,69.376921,382.599725,bus
397.175414,264.481575,367.462634,37.860764,saab
86.135252,219.101535,120.99277,504.532779,van
128.004891,259.611901,159.737298,544.512982,saab
449.530005,317.838526,420.456524,37.478298,saab
27.561085,140.206665,61.082502,420.405932,saab
85.775897,70.632757,45.65604,354.001127,saab
104.64278,237.137177,138.820264,520.83788,van
73.357615,73.259499,69.511175,351.643376,van
369.364699,238.739318,341.631557,57.994195,saab
67.04398,199.61651,103.45324,484.282863,saab
33.693561,113.16716,49.030173,395.091734,saab
64.112147,167.515844,63.054332,453.108239,van
239.782954,108.501646,207.438771,187.988049,saab
84.616221,216.619277,118.276011,502.09159,van
449.006155,317.32515,419.416641,39.97072,saab
187.60083,65.516941,154.127758,243.590991,opel
284.914947,152.720194,255.604032,140.987484,saab
52.142662,119.462741,44.745433,406.485298,van
29.060926,155.857535,66.43371,438.803083,opel
63.311497,179.036682,82.140745,466.993032,van
419.598536,290.524503,393.06412,26.985337,saab
58.161302,119.836931,23.073895,404.44374,van
757.308169,630.819867,732.57973,343.768962,bus
63.615808,167.957968,62.617777,453.425586,van
136.801131,20.218362,104.284079,293.359384,opel
53.804322,102.843231,28.643743,390.78254,van
52.250935,93.312815,50.39904,379.555101,van
398.443618,268.484592,372.160466,28.237075,opel
467.843504,340.821485,442.607483,65.368528,opel
59.478248,106.148753,19.279928,391.863229,van
161.227209,49.800992,124.799,273.054762,saab
74.741369,204.391982,107.282837,492.330286,van
76.734962,187.011295,82.272722,470.968844,opel
44.582661,102.455314,60.814352,385.151277,bus
285.135631,154.597165,252.834479,145.106477,opel
122.760014,28.359365,91.211991,309.555142,saab
37.130287,164.158394,73.750128,451.055693,saab
74.538863,79.14102,43.080571,360.093503,saab
49.383285,89.431052,46.492535,375.997685,bus
23.153078,145.009053,67.907593,429.056308,van
95.549296,214.266192,108.901277,500.300619,van
157.172466,52.80463,118.646512,283.057855,bus
189.922111,60.159925,161.588489,242.882885,saab
229.967998,99.620527,199.118208,195.561129,opel
55.608296,103.029147,43.531118,390.748836,van
87.442024,92.347181,39.46131,370.838891,bus
415.048722,282.564645,385.415712,34.211153,saab
368.855917,237.429312,339.639689,58.012963,saab
46.138839,108.717189,70.114166,386.498995,bus
33.488697,106.948145,36.501995,392.798201,opel
28.047981,155.730585,64.159031,440.019383,saab
38.89185,107.267083,58.66439,390.259965,bus
57.34206,185.603408,90.444436,473.219091,van
45.576404,97.439739,57.268728,377.708841,bus
469.224904,337.622014,439.890932,54.757767,opel
569.790098,445.091669,545.771721,165.538038,bus
400.493044,269.216707,372.553055,26.93194,saab
409.994198,280.035175,383.515961,21.36235,opel
56.71409,189.57275,101.020032,472.924462,van
251.057848,119.832047,220.022372,175.669075,bus
57.241214,166.856119,64.450443,451.784069,opel
50.612202,165.371342,62.355665,452.685359,van
159.908419,53.572035,120.023979,280.40678,saab
159.129864,30.950951,130.176669,270.416897,saab
143.842271,54.131817,103.813851,298.370447,bus
156.649026,34.062994,123.126735,275.146734,bus
61.859643,91.921609,32.933272,374.274971,saab
208.268208,84.780659,171.331705,229.647771,saab
50.293668,108.526453,45.381034,396.701118,van
490.657346,359.070948,461.497464,75.583116,opel
112.192564,36.458499,87.255607,315.548313,van
141.540835,65.176058,98.399621,311.422438,bus
105.049452,44.769626,80.93424,327.379922,bus
90.197899,56.525654,59.34349,342.773956,bus
47.574878,91.771081,49.343782,376.958497,bus
103.532204,39.212085,85.705652,319.714412,saab
481.920213,351.914153,454.674398,66.876391,opel
180.076125,54.996754,143.627298,257.02594,bus
86.807977,90.211954,40.00578,366.178956,saab
48.344646,164.744863,70.965752,452.649137,van
58.44358,83.979064,61.462496,365.718073,bus
72.48716,102.155585,27.540803,381.669978,saab
38.696354,151.430841,51.254943,437.393863,van
87.471615,61.52818,77.404659,339.366659,van
98.27465,45.693166,77.763412,329.656916,van
52.432425,139.620362,48.361202,427.525236,van
189.140643,58.681631,163.045979,235.4864,saab
626.861297,501.657074,603.154709,218.334068,bus
150.743432,39.707221,116.308333,281.654212,saab
670.050471,542.217134,645.242382,254.61814,bus
113.205946,38.25513,96.940431,312.255091,opel
57.838685,89.044399,24.152847,376.811858,van
47.117475,176.994935,81.618763,462.852991,van
48.966687,92.150457,45.464987,376.335346,opel
87.008457,63.733953,79.672466,339.729853,van
248.943063,117.829769,216.983351,178.343496,saab
29.454508,114.798119,37.72044,398.644235,saab
86.786172,60.989301,77.087649,339.17985,van
45.347529,101.091196,15.798722,388.424385,bus
37.466217,108.277484,54.786259,391.473003,saab
346.898669,214.684407,318.040412,79.749635,saab
34.114701,111.168461,41.028217,398.691995,saab
554.150266,426.619869,528.728533,140.096086,bus
97.152264,227.407578,128.534565,514.934379,van
438.138062,306.885831,408.743025,27.742783,saab
112.068577,242.312686,141.018644,528.43195,saab
80.940834,57.727014,53.953836,343.816196,bus
53.636602,164.695197,66.086493,452.554233,opel
53.648396,95.315197,66.61544,374.46345,bus
45.28193,104.929065,38.566436,393.484629,bus
65.95889,193.967423,93.496128,479.938746,opel
150.755098,44.816001,115.273472,282.017062,saab
65.228339,99.925842,32.206484,383.64715,van
94.428622,55.202809,84.134401,331.825057,van
79.654337,73.423664,39.451041,359.54148,van
124.373731,54.499303,82.095777,318.243744,bus
369.436718,238.228852,341.821128,54.222593,saab
382.245065,250.195583,354.736171,60.875141,saab
77.024982,78.453636,77.969342,353.092531,van
379.289143,249.092296,350.890877,46.846992,opel
605.741188,479.771087,581.836424,195.633702,bus
104.733659,238.100798,140.839421,522.743552,van
119.612674,55.838712,80.346489,319.064411,opel
47.478115,93.587928,24.423039,380.923257,bus
455.142044,327.879408,428.82414,55.872607,opel
56.028536,103.109353,74.65235,377.8795,bus
253.20488,120.091179,223.66584,174.858837,bus
48.178927,92.746486,34.913118,378.56856,van
213.390129,87.869343,181.309198,217.206461,saab
307.077779,174.641786,277.2735,120.119013,opel
357.406112,227.728599,328.396462,69.828905,opel
380.008684,250.728705,354.2209,47.058236,opel
78.568089,59.521829,58.240057,347.183233,van
42.052658,100.884124,52.147397,382.105433,opel
456.570207,328.890746,431.067525,54.414559,opel
100.401287,75.858699,56.378876,347.226675,saab
333.681436,202.396207,301.038699,103.984597,opel
42.834125,157.854765,63.4099,446.553295,van
110.786644,37.352718,85.55349,320.280454,van
98.028962,230.878478,132.718895,515.965972,opel
43.052076,111.174764,38.960503,399.813024,bus
435.10892,302.415812,405.407426,39.853999,saab
93.008321,49.160661,70.907235,334.241188,van
91.234297,63.586531,84.64517,335.881103,van
147.26943,22.450607,120.689062,279.480295,opel
551.832436,425.74303,528.194136,143.586056,bus
733.375747,604.115457,706.805486,315.535353,bus
178.010062,64.062621,141.94546,259.940021,bus
93.157808,58.053468,84.78892,330.830219,van
107.353062,49.908314,70.756289,331.522131,bus
89.804459,51.43702,62.710132,337.310061,van
22.741812,136.524984,50.370716,420.192428,opel
187.629317,68.582053,149.60211,252.059293,opel
45.195699,97.510925,57.762647,379.110173,bus
75.534631,68.831262,58.851807,354.210296,saab
94.74741,217.837638,116.211686,505.935821,van
86.85662,213.162188,113.111367,500.311272,opel
36.022532,114.387222,63.415028,393.533193,bus
98.148445,62.497841,57.486254,341.117588,opel
380.96206,252.734674,356.096539,48.709782,saab
45.250563,175.991534,83.462277,460.160297,opel
63.375355,81.620951,30.039857,369.890231,bus
50.324511,96.639298,61.360683,374.963632,bus
146.526809,22.776584,113.615802,284.06294,saab
179.206261,72.697489,138.173374,269.711982,opel
249.883358,120.277161,224.392243,187.274569,saab
55.159968,111.629527,80.273513,384.280773,bus
37.280199,145.127622,46.381852,430.32538,opel
38.422822,140.520168,41.546543,425.437437,van
301.57487,168.119787,269.931682,127.931003,opel
370.158733,241.539992,341.834884,61.441872,opel
448.831814,317.827328,422.517143,49.356274,opel
36.424649,108.755639,59.09466,389.361962,bus
34.596572,135.095603,53.077272,423.025273,van
49.399253,100.526352,38.028624,383.414996,saab
438.02242,305.789938,409.122676,35.704762,saab
77.572355,82.478357,78.998837,353.161616,van
417.124192,285.032227,387.908577,30.887134,opel
49.915691,92.191458,33.633296,378.635377,bus
53.258787,172.6806,74.752989,461.619293,van
370.22995,239.449426,340.546105,58.680377,saab
62.211764,76.433498,55.815641,361.367356,saab
310.895187,177.738342,280.971365,115.258894,saab
94.364118,52.911966,60.584386,338.681211,van
242.763509,115.915485,207.193988,195.591562,opel
39.379983,104.260379,50.828353,389.938118,bus
184.261674,59.351204,150.257627,246.51405,saab
128.417311,112.322145,102.649486,372.152186,van
48.319493,100.142325,63.803817,378.521802,bus
43.663482,105.768876,63.917566,384.380641,bus
501.159749,372.025906,475.102836,84.606734,bus
378.254705,246.558308,347.554681,55.014665,saab
37.759068,109.639812,20.518071,397.965836,van
443.816253,313.469736,416.260129,26.453344,saab
204.120646,78.461984,181.290402,227.457268,saab
197.49442,79.310738,164.393235,238.656032,opel
84.702686,218.539676,122.954001,503.324323,van
430.91642,300.423675,403.345122,20.195099,saab
422.607011,292.259254,394.866906,16.089973,saab
59.744891,192.063987,95.6772,477.808345,van
48.060098,107.859897,70.788313,384.93906,bus
210.737838,78.88036,180.975586,220.431667,bus
23.749262,153.101618,68.614222,437.806496,van
459.58601,329.367869,432.229468,44.59017,opel
56.568796,148.975356,45.197894,434.768805,van
51.253344,106.241922,34.516602,394.097822,van
96.623778,61.652137,56.157954,342.853157,bus
86.521345,55.134163,70.911785,337.610234,van
59.536307,170.792171,75.747149,458.776318,van
167.532347,39.92382,141.591414,258.925877,opel
236.306321,105.354434,205.238559,190.317768,saab
76.982044,75.348189,51.075033,361.06209,bus
395.913639,269.528961,370.718563,48.843645,opel
409.024862,282.738344,383.309016,46.028726,bus
97.33429,46.230115,72.383625,330.25778,van
263.483961,129.371866,232.300181,166.393003,saab
58.909835,138.309754,36.456396,424.016777,van
46.330759,110.457445,26.207003,399.231759,van
54.832235,107.845435,41.364541,395.419037,bus
69.270407,68.054853,55.253603,354.033751,opel
45.575996,107.952338,16.435231,395.713898,van
389.457081,258.186404,362.970545,51.746022,saab
71.276712,79.23547,31.174916,366.078182,bus
278.565066,145.759483,248.76749,148.536683,saab
37.07479,113.524736,39.898193,395.713207,saab
72.536267,75.985308,50.230208,363.393789,bus
54.333695,88.69631,58.324947,371.312792,bus
38.002977,106.03178,57.820227,386.858217,bus
60.072375,92.088774,16.999706,378.422906,bus
32.087447,113.203129,59.248023,394.302456,bus
461.827704,330.760412,432.426181,49.634458,opel
147.794269,52.146977,106.34803,294.949562,saab
442.077128,311.042422,413.993642,26.818345,saab
102.205966,79.218263,59.50642,348.751122,saab
392.090212,262.122281,362.820887,42.051366,opel
93.080394,225.543102,129.114169,512.026772,van
89.917943,63.812959,82.441276,338.331313,van
127.685428,19.611522,105.285594,296.607295,saab
442.076914,312.502989,415.074542,30.711448,saab
60.067982,80.322949,50.057703,366.914092,bus
457.230246,328.290167,429.986918,46.486413,opel
38.408294,118.792459,40.464002,407.313354,bus
119.883655,56.966221,78.79898,323.499109,saab
49.235853,177.760451,86.109943,460.693329,van
78.663898,77.797484,77.351789,353.907358,van
51.45458,184.724141,95.712459,468.711404,van
78.554092,203.301307,101.513248,488.595192,opel
122.922886,254.967313,155.300724,539.214799,opel
442.712361,314.995067,417.154031,43.097506,opel
47.380425,179.002451,89.420754,462.851708,van
38.190308,107.417169,46.987069,394.34371,bus
104.70286,39.632163,81.529046,322.309641,opel
46.994074,98.062916,57.323098,381.013058,bus
64.119599,89.94379,20.052561,376.615872,bus
89.339771,61.667805,51.771318,346.295116,saab
317.217677,186.592983,284.529313,118.89121,saab
45.602053,110.821597,38.614384,399.728189,van
60.258482,95.256233,28.486162,382.67939,bus
414.31284,283.987026,387.795536,21.844835,saab
333.624942,201.313149,301.507552,99.319272,saab
54.941393,98.09662,70.753721,375.2039,bus
71.4764,201.423038,102.889453,488.275212,saab
193.662872,67.954832,158.744389,238.36935,opel
445.045787,313.784488,417.314663,32.36348,opel
410.728401,277.929806,380.936711,42.362363,saab
28.125917,118.453576,50.496984,400.101374,saab
455.685122,325.454222,428.325128,41.7566,opel
101.704429,234.82247,136.863035,520.101833,van
104.748554,40.895109,74.891462,321.889066,saab
121.459682,17.355264,93.013023,304.372954,opel
49.85905,93.367713,41.984178,381.207029,van
52.073333,93.547313,61.416947,372.966555,bus
67.58537,90.787057,72.284458,370.57739,van
99.606909,232.459521,134.141443,518.190737,van
28.523061,155.077591,66.546519,440.57068,opel
266.497116,133.355176,237.661004,166.73431,saab
404.053794,275.098088,378.044012,28.661508,saab
417.922805,285.98553,388.18359,30.578395,opel
90.886305,211.711289,107.035472,497.639031,saab
400.517388,271.253165,370.184834,53.796996,opel
55.057665,187.478107,99.401202,470.682016,van
52.735303,93.448334,24.370511,380.595537,saab
290.061474,159.598174,257.494043,141.951221,saab
129.663793,28.254192,100.131561,301.983691,bus
41.890801,113.993716,67.115407,390.263114,bus
21.987533,152.418157,63.099732,438.925414,saab
400.036234,269.178644,372.71393,29.791956,bus
261.466572,129.441121,233.161988,163.665545,bus
69.629004,75.867426,61.89512,360.400743,bus
489.893326,359.754549,461.856377,72.992635,opel
177.031189,54.964126,146.126264,249.286707,saab
268.615491,136.73567,237.138044,162.5905,opel
80.847934,60.830025,63.456716,347.287505,van
59.468945,192.31695,96.476121,476.706799,saab
88.764903,62.698469,81.661697,337.747277,van
689.877746,563.415092,664.665587,276.995466,bus
25.268898,127.462098,52.589086,413.991023,van
368.403272,237.325826,336.428234,71.695651,saab
443.499014,311.609198,415.589359,33.485785,saab
56.618633,185.003737,86.651686,471.361576,opel
109.875337,48.477712,71.928547,326.786132,bus
50.30923,95.657997,34.162114,383.959022,bus
437.259278,308.533827,411.323419,28.160153,opel
99.737427,226.288974,122.651484,512.629823,van
101.446938,47.563072,84.921122,326.420142,van
437.830584,307.105652,410.109867,27.724376,saab
371.220852,243.69196,346.619269,59.527369,saab
333.05351,201.118778,301.750201,97.915836,opel
307.366423,175.868639,280.572159,118.35159,saab
668.040548,539.016187,642.079632,251.503173,bus
365.25716,233.568719,334.626278,75.263302,bus
255.021303,131.410418,227.197104,173.54718,bus
146.406908,35.286847,116.231618,290.618565,bus
