@relation 'vehicle-weka.filters.unsupervised.attribute.RandomProjection-N15-R42-DSparse1-weka.filters.unsupervised.instance.Resample-S1-Z30.0-no-replacement-weka.filters.AllFilter-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RandomProjection -N 15 -R 42 -D Sparse1-Fweka.filters.unsupervised.instance.Resample -S 1 -Z 30.0 -no-replacement-Fweka.filters.AllFilter'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute Class {opel,saab,bus,van}

@data
862.561302,275.396078,278.86018,-24.248711,36.373067,-1101.584314,145.492268,-313.501196,-1316.358614,131.635861,103.923048,280.592231,140.296115,-136.832014,-687.624171,van
897.202318,206.114046,230.362757,-29.444864,-60.621778,-1089.459958,161.080725,-259.807621,-1406.425256,102.190998,174.937132,311.769145,72.746134,-209.578148,-601.02163,bus
848.704896,320.429399,242.487113,-88.334591,-27.712813,-1085.995856,152.420471,-349.874263,-1309.430411,102.190998,114.315353,296.180688,88.334591,-76.210236,-722.265187,bus
867.757455,287.520434,242.487113,-64.08588,-34.641016,-1084.263806,145.492268,-310.037095,-1267.861191,103.923048,96.994845,282.324282,100.458947,-109.119201,-682.428018,bus
769.030559,284.056332,252.879418,-39.837169,-3.464102,-1001.125367,143.760217,-311.769145,-1182.990702,96.994845,71.014083,297.912739,116.047404,-72.746134,-701.480577,bus
820.992083,308.305044,273.664028,-77.942286,3.464102,-1058.283043,131.635861,-337.749907,-1281.717598,119.511506,148.956369,289.252485,124.707658,-81.406388,-718.801085,saab
917.986928,353.338365,299.64479,-50.229473,76.210236,-1250.540683,155.884573,-396.639635,-2045.552004,152.420471,698.016475,304.840942,154.152522,-83.138439,-841.776692,opel
917.986928,268.467875,230.362757,-55.425626,-41.569219,-1148.349685,164.544827,-310.037095,-1519.008558,121.243557,245.951215,296.180688,69.282032,-154.152522,-670.303663,bus
853.901048,200.917894,263.271723,-19.052559,-93.530744,-1042.694586,131.635861,-261.539672,-1214.167616,116.047404,124.707658,275.396078,84.87049,-178.401233,-545.596004,saab
812.331829,268.467875,266.735824,-53.693575,-43.30127,-1006.321519,133.367912,-297.912739,-1009.785621,90.066642,-55.425626,261.539672,105.655099,-86.60254,-623.538291,van
755.174152,297.912739,259.807621,-55.425626,8.660254,-990.733062,140.296115,-329.089653,-1195.115057,98.726896,84.87049,311.769145,128.17176,-64.08588,-723.997238,bus
824.456184,195.721741,273.664028,-6.928203,-72.746134,-1023.642027,136.832014,-261.539672,-1182.990702,105.655099,86.60254,282.324282,86.60254,-176.669182,-535.2037,saab
791.547219,209.578148,256.34352,-3.464102,-45.033321,-978.608706,133.367912,-245.951215,-1063.479196,109.119201,-5.196152,285.788383,110.851252,-162.812776,-592.361376,van
784.619016,308.305044,316.965298,-77.942286,6.928203,-1037.498434,131.635861,-379.319127,-1229.756073,126.439709,103.923048,306.572993,124.707658,-76.210236,-696.284425,van
855.633099,301.376841,292.716586,-72.746134,13.856406,-1094.65611,145.492268,-361.998619,-1290.377852,136.832014,95.262794,282.324282,126.439709,-107.38715,-691.088272,van
879.88181,261.539672,275.396078,-60.621778,-45.033321,-1079.067653,142.028166,-310.037095,-1108.512517,117.779455,-36.373067,258.07557,96.994845,-131.635861,-602.753681,van
885.077963,329.089653,289.252485,-116.047404,5.196152,-1129.297127,140.296115,-384.515279,-1468.779085,133.367912,277.128129,270.199926,121.243557,-69.282032,-743.049796,saab
824.456184,412.228092,318.697349,-150.68842,81.406388,-1144.885584,128.17176,-445.137058,-2223.953237,138.564065,992.465113,363.73067,237.290961,-24.248711,-961.288198,bus
874.685658,244.219164,268.467875,-67.549981,-25.980762,-1079.067653,145.492268,-315.233247,-1420.281662,129.903811,226.898656,294.448637,98.726896,-164.544827,-651.251104,saab
916.254877,455.529362,304.840942,-199.185843,90.066642,-1231.488124,145.492268,-490.170379,-2372.909606,150.68842,1025.374078,351.606314,207.846097,-13.856406,-1013.249722,bus
820.992083,327.357603,290.984536,-110.851252,3.464102,-1060.015094,133.367912,-381.051178,-1292.109902,119.511506,161.080725,284.056332,122.975607,-51.961524,-729.19339,opel
827.920286,240.755062,254.611469,-3.464102,-25.980762,-1056.550993,147.224319,-277.128129,-1214.167616,119.511506,50.229473,292.716586,95.262794,-155.884573,-630.466494,van
760.370305,228.630707,287.520434,-19.052559,-12.124356,-945.699741,121.243557,-270.199926,-982.072808,96.994845,-58.889727,297.912739,121.243557,-126.439709,-606.217783,van
798.475422,280.592231,290.984536,-72.746134,-19.052559,-1018.445875,126.439709,-325.625552,-1153.545838,119.511506,77.942286,277.128129,133.367912,-98.726896,-646.054951,opel
784.619016,301.376841,310.037095,-50.229473,32.908965,-1044.426637,131.635861,-356.802466,-1222.82787,126.439709,90.066642,297.912739,143.760217,-83.138439,-698.016475,van
893.738217,273.664028,261.539672,-57.157677,-13.856406,-1132.761228,147.224319,-323.893501,-1607.343149,129.903811,372.390924,303.108891,103.923048,-147.224319,-708.40878,saab
769.030559,245.951215,277.128129,-64.08588,-20.78461,-957.824097,128.17176,-301.376841,-1115.44072,103.923048,62.353829,296.180688,133.367912,-119.511506,-621.80624,saab
810.599778,303.108891,284.056332,-74.478185,32.908965,-1037.498434,142.028166,-353.338365,-1236.684277,122.975607,100.458947,270.199926,164.544827,-79.674337,-696.284425,van
810.599778,239.023011,252.879418,-29.444864,-45.033321,-1016.713824,142.028166,-280.592231,-1170.866346,103.923048,58.889727,292.716586,100.458947,-136.832014,-628.734443,bus
782.886965,297.912739,251.147367,-98.726896,12.124356,-966.484351,133.367912,-322.16145,-1134.493279,91.798693,64.08588,277.128129,147.224319,-57.157677,-692.820323,saab
949.163843,346.410162,258.07557,-121.243557,6.928203,-1196.847108,154.152522,-398.371686,-1823.8495,161.080725,509.222937,306.572993,119.511506,-112.583302,-803.671575,saab
829.652337,284.056332,268.467875,-95.262794,-1.732051,-1023.642027,140.296115,-327.357603,-1158.74199,116.047404,31.176915,275.396078,124.707658,-105.655099,-654.715205,saab
879.88181,384.515279,313.501196,-119.511506,69.282032,-1202.04326,140.296115,-427.816549,-2135.618646,143.760217,846.972845,339.481958,193.98969,-60.621778,-886.810013,bus
756.906203,247.683265,275.396078,-38.105118,-64.08588,-937.039487,124.707658,-275.396078,-876.417709,79.674337,-122.975607,277.128129,93.530744,-88.334591,-578.50497,van
952.627944,323.893501,315.233247,-86.60254,45.033321,-1245.344531,152.420471,-398.371686,-1981.466124,162.812776,633.930596,311.769145,140.296115,-138.564065,-777.690813,saab
739.585695,214.7743,292.716586,-65.817931,-57.157677,-886.810013,128.17176,-275.396078,-866.025404,69.282032,-117.779455,282.324282,105.655099,-114.315353,-510.954988,saab
817.527981,263.271723,252.879418,-55.425626,-19.052559,-1037.498434,145.492268,-301.376841,-1269.593242,107.38715,124.707658,296.180688,116.047404,-122.975607,-668.571612,bus
840.044642,251.147367,265.003774,-51.961524,-67.549981,-1021.909976,131.635861,-282.324282,-1020.177926,98.726896,-41.569219,252.879418,102.190998,-112.583302,-594.093427,opel
741.317746,310.037095,271.931977,-69.282032,1.732051,-976.876655,133.367912,-346.410162,-1148.349685,102.190998,77.942286,299.64479,140.296115,-45.033321,-715.336984,bus
820.992083,285.788383,242.487113,-55.425626,-31.176915,-1042.694586,154.152522,-316.965298,-1181.258651,102.190998,22.51666,289.252485,91.798693,-98.726896,-670.303663,bus
751.71005,218.238402,277.128129,-43.30127,-69.282032,-921.45103,128.17176,-278.86018,-961.288198,100.458947,-34.641016,275.396078,102.190998,-124.707658,-538.667801,opel
848.704896,233.826859,270.199926,-46.765372,-55.425626,-1065.211247,136.832014,-299.64479,-1392.568849,121.243557,249.415316,296.180688,90.066642,-157.616623,-614.878037,saab
845.240794,226.898656,322.16145,-1.732051,-34.641016,-1096.388161,138.564065,-303.108891,-1189.918905,135.099963,29.444864,284.056332,93.530744,-173.205081,-561.184462,van
788.083117,308.305044,292.716586,-41.569219,22.51666,-1047.890739,135.099963,-353.338365,-1250.540683,126.439709,103.923048,306.572993,128.17176,-76.210236,-730.925441,van
883.345912,244.219164,252.879418,-22.51666,-34.641016,-1094.65611,147.224319,-284.056332,-1260.932988,129.903811,72.746134,275.396078,96.994845,-166.276878,-621.80624,van
872.953607,219.970453,233.826859,-22.51666,-69.282032,-1080.799704,154.152522,-265.003774,-1361.391935,112.583302,180.133284,290.984536,79.674337,-181.865335,-594.093427,bus
917.986928,355.070416,284.056332,-124.707658,20.78461,-1188.186854,147.224319,-417.424245,-1839.437958,155.884573,536.93575,323.893501,128.17176,-100.458947,-822.724134,saab
949.163843,393.175533,308.305044,-154.152522,24.248711,-1252.272734,159.348674,-476.313972,-1893.131533,161.080725,526.543446,322.16145,93.530744,-65.817931,-843.508743,saab
755.174152,306.572993,303.108891,-29.444864,29.444864,-1027.106129,131.635861,-346.410162,-1189.918905,116.047404,76.210236,306.572993,142.028166,-62.353829,-711.872882,van
902.398471,315.233247,263.271723,-72.746134,13.856406,-1167.402244,145.492268,-365.46272,-1848.098212,154.152522,587.165224,304.840942,135.099963,-116.047404,-798.475422,opel
852.168997,417.424245,308.305044,-168.008928,83.138439,-1158.74199,133.367912,-457.261413,-2199.704526,142.028166,943.96769,351.606314,230.362757,-25.980762,-968.216401,bus
691.088272,235.55891,259.807621,-48.497423,-36.373067,-850.436947,124.707658,-261.539672,-867.757455,57.157677,-102.190998,316.965298,116.047404,-83.138439,-585.433173,van
845.240794,213.042249,244.219164,-3.464102,-64.08588,-1046.158688,136.832014,-247.683265,-1302.502207,105.655099,187.061487,284.056332,100.458947,-168.008928,-597.557529,opel
800.207473,251.147367,268.467875,-50.229473,-29.444864,-1011.517672,143.760217,-304.840942,-1181.258651,100.458947,76.210236,278.86018,107.38715,-110.851252,-623.538291,bus
881.613861,329.089653,316.965298,-67.549981,62.353829,-1176.062498,129.903811,-377.587076,-1920.844346,154.152522,682.428018,310.037095,199.185843,-109.119201,-807.135676,opel
722.265187,315.233247,299.64479,-96.994845,8.660254,-952.627944,124.707658,-370.658873,-1118.904822,98.726896,93.530744,289.252485,152.420471,-19.052559,-701.480577,bus
919.718979,330.821704,270.199926,-86.60254,19.052559,-1198.579159,161.080725,-374.122974,-1641.984166,121.243557,327.357603,303.108891,100.458947,-96.994845,-756.906203,bus
810.599778,258.07557,284.056332,-50.229473,-17.320508,-1020.177926,131.635861,-313.501196,-1169.134295,128.17176,67.549981,284.056332,128.17176,-128.17176,-635.662646,van
886.810013,263.271723,290.984536,-98.726896,-38.105118,-1101.584314,136.832014,-349.874263,-1527.668812,150.68842,342.94606,297.912739,114.315353,-162.812776,-654.715205,saab
909.326674,318.697349,259.807621,-88.334591,-8.660254,-1167.402244,154.152522,-377.587076,-1737.24696,142.028166,453.797312,310.037095,91.798693,-110.851252,-782.886965,opel
909.326674,303.108891,303.108891,-90.066642,15.588457,-1169.134295,138.564065,-377.587076,-1784.012332,157.616623,533.471649,301.376841,154.152522,-143.760217,-725.729288,opel
902.398471,360.266568,332.553755,-121.243557,65.817931,-1203.775311,143.760217,-433.012702,-1830.777704,157.616623,542.131903,304.840942,171.47303,-84.87049,-798.475422,opel
827.920286,282.324282,273.664028,-45.033321,-0,-1061.747145,143.760217,-336.017857,-1257.468886,133.367912,90.066642,284.056332,110.851252,-110.851252,-677.231866,van
760.370305,273.664028,249.415316,-64.08588,1.732051,-950.895893,128.17176,-299.64479,-1143.153533,102.190998,98.726896,284.056332,148.956369,-77.942286,-678.963917,opel
859.097201,346.410162,339.481958,-39.837169,84.87049,-1202.04326,136.832014,-403.567838,-1932.968701,152.420471,666.839561,310.037095,181.865335,-69.282032,-824.456184,opel
848.704896,199.185843,259.807621,-24.248711,-76.210236,-1035.766383,136.832014,-263.271723,-1255.736835,109.119201,154.152522,270.199926,90.066642,-174.937132,-555.988309,saab
943.96769,261.539672,266.735824,-8.660254,-8.660254,-1215.899667,150.68842,-311.769145,-1794.404637,161.080725,495.366531,296.180688,95.262794,-180.133284,-706.676729,opel
803.671575,258.07557,254.611469,-25.980762,-46.765372,-1006.321519,142.028166,-294.448637,-1037.498434,96.994845,-50.229473,268.467875,93.530744,-96.994845,-630.466494,van
859.097201,301.376841,285.788383,-64.08588,10.392305,-1117.172771,159.348674,-363.73067,-1337.143223,126.439709,91.798693,292.716586,107.38715,-114.315353,-682.428018,van
696.284425,226.898656,266.735824,-34.641016,-43.30127,-866.025404,126.439709,-261.539672,-886.810013,65.817931,-84.87049,301.376841,105.655099,-86.60254,-562.916512,opel
826.188235,285.788383,249.415316,-60.621778,-25.980762,-1049.622789,150.68842,-313.501196,-1169.134295,98.726896,19.052559,273.664028,91.798693,-90.066642,-659.911358,bus
1004.589468,363.73067,313.501196,-154.152522,43.30127,-1279.985547,157.616623,-453.797312,-2000.518683,169.740979,595.825478,310.037095,119.511506,-122.975607,-810.599778,saab
826.188235,285.788383,304.840942,-46.765372,5.196152,-1085.995856,148.956369,-358.534517,-1285.181699,129.903811,93.530744,292.716586,109.119201,-109.119201,-659.911358,van
762.102355,303.108891,292.716586,-27.712813,25.980762,-1030.570231,135.099963,-339.481958,-1221.095819,112.583302,110.851252,290.984536,148.956369,-58.889727,-708.40878,van
871.221556,320.429399,278.86018,-110.851252,-6.928203,-1103.316364,142.028166,-374.122974,-1383.908595,116.047404,197.453792,278.86018,103.923048,-72.746134,-718.801085,opel
843.508743,420.888346,320.429399,-188.793538,58.889727,-1144.885584,135.099963,-484.974226,-2106.173782,145.492268,867.757455,348.142212,209.578148,-13.856406,-930.111284,bus
964.7523,439.940905,327.357603,-213.042249,103.923048,-1288.645801,164.544827,-514.41909,-2556.506992,147.224319,1113.708669,355.070416,178.401233,-34.641016,-990.733062,bus
864.293353,226.898656,214.7743,-17.320508,-50.229473,-1075.603552,152.420471,-258.07557,-1470.511136,105.655099,270.199926,316.965298,91.798693,-178.401233,-665.10751,bus
770.762609,301.376841,285.788383,-69.282032,27.712813,-1006.321519,135.099963,-353.338365,-1228.024023,110.851252,129.903811,285.788383,162.812776,-62.353829,-703.212628,van
876.417709,275.396078,245.951215,-45.033321,-45.033321,-1111.976618,154.152522,-311.769145,-1316.358614,96.994845,105.655099,294.448637,69.282032,-117.779455,-668.571612,bus
827.920286,263.271723,282.324282,-3.464102,-10.392305,-1084.263806,143.760217,-308.305044,-1269.593242,129.903811,91.798693,296.180688,107.38715,-138.564065,-654.715205,van
753.442101,233.826859,294.448637,-48.497423,-17.320508,-943.96769,124.707658,-301.376841,-1065.211247,107.38715,48.497423,275.396078,129.903811,-103.923048,-599.289579,opel
898.934369,223.434554,290.984536,-41.569219,-36.373067,-1122.368923,145.492268,-306.572993,-1473.975237,122.975607,254.611469,299.64479,88.334591,-192.25764,-607.949833,opel
753.442101,292.716586,285.788383,-76.210236,13.856406,-980.340757,136.832014,-342.94606,-1157.009939,102.190998,76.210236,289.252485,143.760217,-60.621778,-680.695967,bus
827.920286,311.769145,271.931977,-103.923048,-24.248711,-1042.694586,135.099963,-355.070416,-1208.971464,98.726896,91.798693,278.86018,107.38715,-60.621778,-691.088272,saab
800.207473,232.094808,266.735824,-25.980762,-91.798693,-980.340757,133.367912,-270.199926,-911.058725,86.60254,-117.779455,259.807621,79.674337,-112.583302,-549.060106,van
801.939524,237.290961,268.467875,-60.621778,-62.353829,-950.895893,124.707658,-275.396078,-907.594623,91.798693,-88.334591,240.755062,116.047404,-102.190998,-554.256258,opel
713.604933,285.788383,271.931977,-45.033321,10.392305,-942.235639,126.439709,-311.769145,-1108.512517,88.334591,62.353829,320.429399,140.296115,-57.157677,-703.212628,bus
852.168997,232.094808,247.683265,-50.229473,-71.014083,-1044.426637,143.760217,-294.448637,-1292.109902,116.047404,150.68842,287.520434,74.478185,-155.884573,-607.949833,opel
876.417709,365.46272,297.912739,-112.583302,43.30127,-1158.74199,138.564065,-419.156295,-1813.457196,159.348674,568.112665,313.501196,173.205081,-72.746134,-838.312591,saab
711.872882,242.487113,275.396078,-58.889727,-24.248711,-900.66642,131.635861,-296.180688,-1008.05357,77.942286,-3.464102,304.840942,114.315353,-81.406388,-597.557529,opel
829.652337,259.807621,261.539672,-57.157677,-41.569219,-1046.158688,150.68842,-315.233247,-1226.291972,102.190998,69.282032,294.448637,90.066642,-124.707658,-633.930596,bus
717.069034,287.520434,287.520434,-67.549981,-3.464102,-945.699741,128.17176,-337.749907,-1132.761228,88.334591,84.87049,316.965298,140.296115,-60.621778,-680.695967,bus
898.934369,287.520434,280.592231,-58.889727,-13.856406,-1137.957381,140.296115,-334.285806,-1382.176544,121.243557,173.205081,278.86018,91.798693,-116.047404,-689.356221,saab
911.058725,193.98969,268.467875,-6.928203,-64.08588,-1124.100974,143.760217,-265.003774,-1460.118831,133.367912,265.003774,285.788383,76.210236,-214.7743,-573.308817,opel
917.986928,384.515279,252.879418,-126.439709,12.124356,-1189.918905,157.616623,-413.960143,-1621.199556,131.635861,325.625552,296.180688,84.87049,-38.105118,-845.240794,saab
711.872882,315.233247,287.520434,-79.674337,29.444864,-942.235639,119.511506,-348.142212,-1108.512517,96.994845,72.746134,316.965298,161.080725,-31.176915,-734.389542,bus
777.690813,213.042249,237.290961,1.732051,-62.353829,-961.288198,128.17176,-239.023011,-1073.871501,105.655099,25.980762,296.180688,93.530744,-150.68842,-599.289579,opel
782.886965,206.114046,237.290961,5.196152,-45.033321,-963.020249,133.367912,-235.55891,-1080.799704,100.458947,22.51666,285.788383,110.851252,-154.152522,-601.02163,van
947.431792,304.840942,275.396078,-43.30127,-3.464102,-1229.756073,147.224319,-344.678111,-1723.390554,147.224319,415.692194,303.108891,84.87049,-136.832014,-755.174152,opel
883.345912,296.180688,299.64479,-43.30127,5.196152,-1165.670193,135.099963,-358.534517,-1797.868738,164.544827,568.112665,311.769145,145.492268,-140.296115,-739.585695,opel
957.824097,413.960143,277.128129,-135.099963,67.549981,-1267.861191,161.080725,-455.529362,-2014.375089,159.348674,625.270342,310.037095,131.635861,-46.765372,-905.862572,opel
734.389542,282.324282,268.467875,-50.229473,13.856406,-952.627944,129.903811,-315.233247,-1120.636872,93.530744,62.353829,306.572993,145.492268,-64.08588,-698.016475,bus
803.671575,285.788383,251.147367,-48.497423,-38.105118,-1016.713824,142.028166,-316.965298,-1085.995856,102.190998,-13.856406,273.664028,100.458947,-76.210236,-668.571612,van
796.743371,245.951215,296.180688,-77.942286,-31.176915,-990.733062,126.439709,-320.429399,-1163.938143,122.975607,98.726896,284.056332,117.779455,-124.707658,-609.681884,saab
956.092046,356.802466,277.128129,-74.478185,46.765372,-1274.789394,166.276878,-401.835787,-2016.10714,150.68842,613.145986,320.429399,103.923048,-100.458947,-848.704896,saab
732.657492,289.252485,316.965298,-17.320508,29.444864,-1006.321519,126.439709,-332.553755,-1169.134295,110.851252,95.262794,297.912739,155.884573,-64.08588,-682.428018,van
942.235639,351.606314,322.16145,-110.851252,34.641016,-1255.736835,159.348674,-439.940905,-1950.289209,147.224319,580.237021,320.429399,105.655099,-100.458947,-781.154914,opel
789.815168,230.362757,266.735824,-27.712813,-15.588457,-975.144605,145.492268,-334.285806,-1158.74199,119.511506,71.014083,261.539672,112.583302,-105.655099,-637.394697,bus
801.939524,251.147367,280.592231,-36.373067,-50.229473,-1006.321519,136.832014,-299.64479,-1008.05357,93.530744,-77.942286,282.324282,83.138439,-109.119201,-609.681884,van
933.575385,303.108891,310.037095,-91.798693,31.176915,-1195.115057,142.028166,-379.319127,-1825.581551,157.616623,536.93575,306.572993,145.492268,-152.420471,-744.781847,saab
800.207473,297.912739,258.07557,-67.549981,1.732051,-1025.374078,135.099963,-318.697349,-1215.899667,109.119201,100.458947,289.252485,119.511506,-74.478185,-706.676729,saab
937.039487,330.821704,292.716586,-95.262794,5.196152,-1212.435565,148.956369,-393.175533,-1732.050808,150.68842,426.084499,310.037095,103.923048,-121.243557,-763.834406,saab
872.953607,254.611469,285.788383,-17.320508,-5.196152,-1117.172771,150.68842,-310.037095,-1299.038106,135.099963,76.210236,287.520434,102.190998,-164.544827,-632.198545,van
921.45103,223.434554,258.07557,-12.124356,-27.712813,-1148.349685,147.224319,-278.86018,-1600.414946,145.492268,356.802466,296.180688,102.190998,-211.310199,-644.3229,opel
779.422863,301.376841,249.415316,-65.817931,-12.124356,-1004.589468,143.760217,-323.893501,-1153.545838,95.262794,46.765372,289.252485,116.047404,-62.353829,-698.016475,bus
876.417709,254.611469,261.539672,-65.817931,-48.497423,-1091.192009,145.492268,-325.625552,-1484.367542,131.635861,296.180688,297.912739,84.87049,-148.956369,-654.715205,saab
949.163843,204.381995,216.506351,29.444864,24.248711,-1115.44072,200.917894,-379.319127,-1361.391935,187.061487,-6.928203,258.07557,36.373067,-180.133284,-739.585695,van
727.461339,290.984536,290.984536,-60.621778,3.464102,-961.288198,126.439709,-339.481958,-1129.297127,102.190998,83.138439,303.108891,143.760217,-55.425626,-691.088272,bus
732.657492,292.716586,299.64479,-74.478185,17.320508,-957.824097,124.707658,-341.214009,-1117.172771,96.994845,81.406388,287.520434,150.68842,-43.30127,-680.695967,bus
909.326674,389.711432,297.912739,-143.760217,62.353829,-1212.435565,148.956369,-434.744753,-2076.728918,136.832014,758.638254,330.821704,162.812776,-51.961524,-895.470268,bus
935.307436,303.108891,301.376841,-72.746134,8.660254,-1221.095819,152.420471,-375.855025,-1879.275126,157.616623,549.060106,325.625552,107.38715,-159.348674,-741.317746,saab
822.724134,242.487113,254.611469,-27.712813,-27.712813,-1023.642027,143.760217,-285.788383,-1160.474041,119.511506,32.908965,280.592231,107.38715,-143.760217,-627.002392,van
924.915131,353.338365,292.716586,-98.726896,58.889727,-1219.363769,154.152522,-405.299889,-1979.734073,152.420471,642.59085,320.429399,161.080725,-105.655099,-824.456184,saab
860.829251,372.390924,261.539672,-110.851252,-1.732051,-1134.493279,145.492268,-400.103737,-1494.759847,119.511506,277.128129,299.64479,91.798693,-24.248711,-820.992083,saab
867.757455,239.023011,289.252485,-84.87049,-36.373067,-1079.067653,140.296115,-329.089653,-1494.759847,131.635861,336.017857,285.788383,105.655099,-154.152522,-633.930596,opel
699.748526,244.219164,278.86018,-64.08588,-24.248711,-867.757455,124.707658,-289.252485,-892.006166,64.08588,-81.406388,297.912739,126.439709,-71.014083,-592.361376,van
928.379233,353.338365,280.592231,-98.726896,55.425626,-1208.971464,148.956369,-394.907584,-1946.825108,148.956369,614.878037,323.893501,155.884573,-109.119201,-843.508743,saab
924.915131,346.410162,284.056332,-96.994845,34.641016,-1202.04326,145.492268,-400.103737,-1920.844346,159.348674,623.538291,306.572993,150.68842,-105.655099,-810.599778,saab
744.781847,237.290961,280.592231,-31.176915,-29.444864,-931.843334,121.243557,-268.467875,-952.627944,95.262794,-53.693575,285.788383,119.511506,-109.119201,-587.165224,van
734.389542,310.037095,275.396078,-79.674337,13.856406,-959.556147,126.439709,-341.214009,-1115.44072,100.458947,72.746134,294.448637,157.616623,-39.837169,-715.336984,bus
917.986928,336.017857,271.931977,-117.779455,-8.660254,-1176.062498,159.348674,-393.175533,-1557.113676,121.243557,277.128129,294.448637,84.87049,-81.406388,-729.19339,bus
744.781847,266.735824,308.305044,-64.08588,-1.732051,-952.627944,121.243557,-323.893501,-1025.374078,95.262794,-20.78461,306.572993,126.439709,-84.87049,-632.198545,van
937.039487,348.142212,301.376841,-65.817931,81.406388,-1247.076581,148.956369,-387.979381,-1998.786632,157.616623,654.715205,308.305044,164.544827,-105.655099,-852.168997,opel
836.58054,200.917894,254.611469,20.78461,-79.674337,-1039.230485,138.564065,-239.023011,-1089.459958,114.315353,-10.392305,273.664028,81.406388,-176.669182,-552.524208,van
860.829251,270.199926,271.931977,-41.569219,-39.837169,-1079.067653,140.296115,-315.233247,-1160.474041,129.903811,12.124356,273.664028,102.190998,-129.903811,-637.394697,van
860.829251,237.290961,219.970453,-22.51666,-46.765372,-1065.211247,157.616623,-273.664028,-1312.894512,110.851252,114.315353,296.180688,81.406388,-166.276878,-633.930596,bus
798.475422,285.788383,292.716586,-32.908965,17.320508,-1053.086891,143.760217,-339.481958,-1247.076581,119.511506,95.262794,287.520434,135.099963,-93.530744,-675.499815,van
817.527981,265.003774,261.539672,-27.712813,-79.674337,-1028.83818,138.564065,-296.180688,-1013.249722,93.530744,-67.549981,273.664028,76.210236,-91.798693,-613.145986,van
881.613861,325.625552,265.003774,-88.334591,0,-1120.636872,138.564065,-353.338365,-1413.353459,121.243557,226.898656,278.86018,117.779455,-72.746134,-756.906203,opel
909.326674,284.056332,266.735824,-98.726896,-12.124356,-1125.833025,147.224319,-351.606314,-1596.950845,147.224319,370.658873,287.520434,114.315353,-140.296115,-703.212628,saab
845.240794,294.448637,235.55891,-65.817931,-39.837169,-1063.479196,152.420471,-320.429399,-1231.488124,90.066642,67.549981,285.788383,95.262794,-86.60254,-682.428018,bus
853.901048,330.821704,349.874263,-98.726896,74.478185,-1155.277889,133.367912,-412.228092,-1820.385399,148.956369,590.629325,311.769145,199.185843,-93.530744,-770.762609,opel
