@relation 'vehicle-weka.filters.unsupervised.attribute.RandomProjection-N15-R42-DSparse1-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement-weka.filters.AllFilter-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.RandomProjection -N 15 -R 42 -D Sparse1-Fweka.filters.unsupervised.instance.Resample -S 1 -Z 60.0 -no-replacement-Fweka.filters.AllFilter'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute Class {opel,saab,bus,van}

@data
770.762609,247.683265,261.539672,-34.641016,-55.425626,-969.948452,124.707658,-280.592231,-1094.65611,107.38715,51.961524,297.912739,107.38715,-121.243557,-618.342138,saab
775.958762,284.056332,263.271723,-48.497423,19.052559,-990.733062,152.420471,-377.587076,-1198.579159,122.975607,65.817931,285.788383,116.047404,-55.425626,-746.513898,bus
928.379233,332.553755,320.429399,-135.099963,45.033321,-1186.454803,138.564065,-417.424245,-1884.471279,168.008928,604.485732,308.305044,176.669182,-129.903811,-788.083117,saab
748.245949,218.238402,284.056332,-29.444864,-69.282032,-924.915131,124.707658,-266.735824,-907.594623,93.530744,-96.994845,292.716586,91.798693,-129.903811,-535.2037,van
963.020249,336.017857,311.769145,-143.760217,12.124356,-1231.488124,159.348674,-436.476804,-1901.791787,161.080725,550.792157,311.769145,102.190998,-124.707658,-769.030559,opel
815.79593,206.114046,268.467875,-36.373067,-102.190998,-982.072808,128.17176,-261.539672,-1025.374078,103.923048,-15.588457,282.324282,86.60254,-166.276878,-533.471649,saab
717.069034,245.951215,251.147367,-51.961524,-12.124356,-888.542064,131.635861,-277.128129,-987.26896,71.014083,-13.856406,287.520434,136.832014,-76.210236,-613.145986,opel
862.561302,323.893501,278.86018,-76.210236,-1.732051,-1136.22533,148.956369,-365.46272,-1472.243186,112.583302,254.611469,297.912739,109.119201,-74.478185,-730.925441,bus
872.953607,285.788383,258.07557,-46.765372,-17.320508,-1122.368923,155.884573,-320.429399,-1371.78424,98.726896,143.760217,297.912739,96.994845,-117.779455,-680.695967,bus
886.810013,353.338365,304.840942,-152.420471,31.176915,-1157.009939,143.760217,-422.620397,-1896.595634,138.564065,646.054951,316.965298,161.080725,-74.478185,-801.939524,bus
725.729288,214.7743,275.396078,-3.464102,-62.353829,-909.326674,122.975607,-245.951215,-874.685658,83.138439,-109.119201,290.984536,103.923048,-122.975607,-549.060106,van
815.79593,306.572993,313.501196,-60.621778,29.444864,-1075.603552,143.760217,-370.658873,-1234.952226,129.903811,57.157677,289.252485,133.367912,-90.066642,-687.624171,van
824.456184,263.271723,266.735824,-48.497423,-31.176915,-1018.445875,142.028166,-296.180688,-1021.909976,98.726896,-95.262794,277.128129,96.994845,-116.047404,-621.80624,van
760.370305,256.34352,301.376841,-55.425626,3.464102,-954.359995,119.511506,-301.376841,-989.001011,91.798693,-45.033321,287.520434,136.832014,-91.798693,-635.662646,van
831.384388,287.520434,254.611469,-45.033321,-27.712813,-1068.675348,136.832014,-318.697349,-1271.325293,122.975607,129.903811,287.520434,93.530744,-95.262794,-699.748526,opel
791.547219,200.917894,247.683265,19.052559,-53.693575,-989.001011,140.296115,-239.023011,-1089.459958,102.190998,1.732051,287.520434,90.066642,-162.812776,-578.50497,van
836.58054,214.7743,284.056332,-48.497423,-81.406388,-1030.570231,136.832014,-294.448637,-1198.579159,112.583302,98.726896,284.056332,77.942286,-159.348674,-554.256258,saab
917.986928,244.219164,270.199926,-22.51666,-29.444864,-1158.74199,145.492268,-306.572993,-1584.826489,150.68842,353.338365,284.056332,90.066642,-174.937132,-661.643408,saab
909.326674,389.711432,285.788383,-150.68842,24.248711,-1182.990702,142.028166,-438.208854,-1721.658503,148.956369,453.797312,308.305044,129.903811,-50.229473,-846.972845,saab
836.58054,278.86018,290.984536,-86.60254,-38.105118,-1046.158688,129.903811,-334.285806,-1163.938143,98.726896,72.746134,265.003774,105.655099,-84.87049,-630.466494,opel
904.130522,320.429399,310.037095,-69.282032,51.961524,-1212.435565,157.616623,-394.907584,-1952.02126,135.099963,616.610087,323.893501,138.564065,-114.315353,-775.958762,opel
788.083117,218.238402,287.520434,-76.210236,-50.229473,-924.915131,128.17176,-278.86018,-904.130522,79.674337,-100.458947,254.611469,121.243557,-124.707658,-514.41909,saab
935.307436,370.658873,299.64479,-138.564065,38.105118,-1222.82787,159.348674,-445.137058,-1906.987939,157.616623,557.72036,316.965298,121.243557,-86.60254,-817.527981,opel
762.102355,268.467875,306.572993,-65.817931,-20.78461,-966.484351,122.975607,-322.16145,-976.876655,95.262794,-55.425626,282.324282,119.511506,-79.674337,-627.002392,van
829.652337,261.539672,252.879418,-69.282032,-31.176915,-1028.83818,136.832014,-308.305044,-1323.286817,124.707658,200.917894,289.252485,119.511506,-131.635861,-666.839561,saab
800.207473,199.185843,265.003774,-3.464102,-83.138439,-985.53691,135.099963,-244.219164,-1013.249722,96.994845,-38.105118,275.396078,83.138439,-159.348674,-526.543446,van
732.657492,258.07557,297.912739,-31.176915,-8.660254,-937.039487,116.047404,-292.716586,-949.163843,88.334591,-65.817931,301.376841,122.975607,-83.138439,-640.858799,van
810.599778,235.55891,280.592231,-25.980762,-81.406388,-1002.857418,131.635861,-278.86018,-943.96769,96.994845,-102.190998,263.271723,84.87049,-117.779455,-559.452411,van
904.130522,332.553755,268.467875,-90.066642,-1.732051,-1182.990702,157.616623,-375.855025,-1628.127759,112.583302,330.821704,320.429399,86.60254,-90.066642,-767.298508,bus
732.657492,239.023011,292.716586,-77.942286,-57.157677,-885.077963,122.975607,-297.912739,-841.776692,71.014083,-122.975607,278.86018,110.851252,-84.87049,-543.863954,van
741.317746,273.664028,265.003774,-50.229473,-29.444864,-943.96769,126.439709,-304.840942,-1009.785621,95.262794,-19.052559,290.984536,110.851252,-72.746134,-642.59085,opel
777.690813,294.448637,275.396078,-72.746134,-5.196152,-1014.981773,143.760217,-346.410162,-1228.024023,103.923048,103.923048,301.376841,117.779455,-71.014083,-698.016475,bus
845.240794,233.826859,265.003774,-29.444864,-36.373067,-1073.871501,142.028166,-284.056332,-1441.066272,107.38715,275.396078,313.501196,114.315353,-164.544827,-644.3229,bus
703.212628,245.951215,259.807621,-45.033321,-36.373067,-869.489505,122.975607,-270.199926,-876.417709,67.549981,-98.726896,304.840942,121.243557,-81.406388,-599.289579,van
755.174152,285.788383,289.252485,-76.210236,19.052559,-971.680503,129.903811,-334.285806,-1141.421482,100.458947,72.746134,292.716586,148.956369,-67.549981,-689.356221,bus
975.144605,375.855025,297.912739,-148.956369,29.444864,-1254.004785,155.884573,-441.672956,-1801.33284,155.884573,455.529362,285.788383,95.262794,-71.014083,-808.867727,opel
872.953607,240.755062,285.788383,-81.406388,-45.033321,-1072.13945,136.832014,-329.089653,-1402.961154,135.099963,261.539672,271.931977,102.190998,-148.956369,-609.681884,opel
881.613861,226.898656,200.917894,-12.124356,-58.889727,-1089.459958,162.812776,-249.415316,-1442.798323,102.190998,209.578148,315.233247,71.014083,-187.061487,-646.054951,bus
878.149759,280.592231,282.324282,-74.478185,-1.732051,-1143.153533,150.68842,-344.678111,-1725.122604,114.315353,455.529362,342.94606,105.655099,-143.760217,-730.925441,bus
987.26896,367.194771,316.965298,-138.564065,50.229473,-1278.253496,161.080725,-452.065261,-2007.446886,164.544827,614.878037,301.376841,122.975607,-102.190998,-803.671575,saab
736.121593,219.970453,275.396078,-43.30127,-46.765372,-916.254877,133.367912,-287.520434,-1004.589468,93.530744,-10.392305,285.788383,110.851252,-117.779455,-557.72036,opel
945.699741,332.553755,336.017857,-110.851252,64.08588,-1238.416327,154.152522,-422.620397,-1979.734073,162.812776,635.662646,303.108891,162.812776,-126.439709,-770.762609,saab
720.533136,297.912739,282.324282,-58.889727,22.51666,-956.092046,124.707658,-327.357603,-1132.761228,95.262794,90.066642,304.840942,152.420471,-41.569219,-710.140831,bus
869.489505,434.744753,323.893501,-176.669182,96.994845,-1195.115057,136.832014,-478.046023,-2445.65574,145.492268,1153.545838,356.802466,244.219164,-17.320508,-999.393316,bus
893.738217,304.840942,301.376841,-86.60254,-25.980762,-1148.349685,140.296115,-381.051178,-1463.582932,129.903811,249.415316,290.984536,84.87049,-102.190998,-689.356221,saab
928.379233,322.16145,315.233247,-67.549981,19.052559,-1234.952226,145.492268,-394.907584,-1957.217413,162.812776,639.126748,318.697349,122.975607,-129.903811,-762.102355,opel
840.044642,223.434554,284.056332,-55.425626,-84.87049,-1028.83818,138.564065,-304.840942,-1141.421482,124.707658,31.176915,285.788383,71.014083,-169.740979,-542.131903,saab
729.19339,296.180688,280.592231,-64.08588,13.856406,-957.824097,126.439709,-329.089653,-1129.297127,96.994845,71.014083,316.965298,145.492268,-55.425626,-713.604933,bus
723.997238,287.520434,294.448637,-67.549981,13.856406,-954.359995,128.17176,-337.749907,-1118.904822,93.530744,69.282032,304.840942,148.956369,-57.157677,-682.428018,bus
890.274115,247.683265,249.415316,3.464102,-25.980762,-1146.617635,145.492268,-278.86018,-1605.611099,136.832014,367.194771,311.769145,95.262794,-180.133284,-684.160069,opel
947.431792,368.926822,277.128129,-93.530744,17.320508,-1250.540683,154.152522,-417.424245,-1853.294364,161.080725,507.490887,310.037095,88.334591,-79.674337,-838.312591,saab
795.011321,287.520434,297.912739,-83.138439,-31.176915,-1009.785621,129.903811,-346.410162,-1087.727907,103.923048,15.588457,277.128129,103.923048,-71.014083,-630.466494,opel
926.647182,308.305044,280.592231,-62.353829,45.033321,-1189.918905,140.296115,-353.338365,-1874.078974,159.348674,597.557529,297.912739,168.008928,-140.296115,-793.27927,saab
732.657492,244.219164,270.199926,-76.210236,-20.78461,-893.738217,122.975607,-285.788383,-980.340757,71.014083,-5.196152,285.788383,145.492268,-86.60254,-595.825478,saab
796.743371,268.467875,259.807621,-25.980762,-22.51666,-1021.909976,142.028166,-296.180688,-1082.531755,100.458947,-46.765372,299.64479,86.60254,-105.655099,-661.643408,van
895.470268,334.285806,270.199926,-84.87049,1.732051,-1160.474041,145.492268,-370.658873,-1517.276507,126.439709,282.324282,284.056332,90.066642,-67.549981,-770.762609,opel
874.685658,304.840942,233.826859,-81.406388,-25.980762,-1103.316364,161.080725,-339.481958,-1338.875274,107.38715,114.315353,287.520434,90.066642,-98.726896,-704.944679,bus
834.848489,230.362757,265.003774,-39.837169,-57.157677,-1040.962535,147.224319,-287.520434,-1189.918905,105.655099,53.693575,289.252485,84.87049,-152.420471,-592.361376,bus
966.484351,273.664028,316.965298,-71.014083,8.660254,-1234.952226,147.224319,-363.73067,-1841.170008,162.812776,510.954988,308.305044,105.655099,-190.525589,-692.820323,opel
786.351067,240.755062,275.396078,-34.641016,-86.60254,-966.484351,131.635861,-277.128129,-885.077963,88.334591,-133.367912,266.735824,91.798693,-107.38715,-554.256258,van
928.379233,349.874263,247.683265,-102.190998,5.196152,-1202.04326,166.276878,-386.24733,-1735.514909,119.511506,401.835787,316.965298,84.87049,-81.406388,-800.207473,bus
855.633099,297.912739,226.898656,-65.817931,-39.837169,-1077.335602,162.812776,-320.429399,-1234.952226,98.726896,39.837169,282.324282,83.138439,-93.530744,-682.428018,bus
775.958762,226.898656,254.611469,12.124356,-43.30127,-989.001011,131.635861,-247.683265,-1060.015094,105.655099,-24.248711,308.305044,95.262794,-150.68842,-620.074189,van
774.226711,327.357603,252.879418,-81.406388,-0,-1014.981773,143.760217,-348.142212,-1191.650956,96.994845,83.138439,284.056332,128.17176,-32.908965,-730.925441,bus
926.647182,334.285806,256.34352,-105.655099,10.392305,-1189.918905,157.616623,-377.587076,-1806.528992,136.832014,497.098582,315.233247,112.583302,-109.119201,-788.083117,bus
789.815168,301.376841,303.108891,-60.621778,34.641016,-1039.230485,136.832014,-358.534517,-1236.684277,119.511506,105.655099,285.788383,150.68842,-72.746134,-698.016475,van
876.417709,204.381995,228.630707,-22.51666,-71.014083,-1072.13945,159.348674,-258.07557,-1344.071427,103.923048,138.564065,306.572993,69.282032,-202.649944,-590.629325,bus
715.336984,308.305044,278.86018,-65.817931,12.124356,-950.895893,126.439709,-339.481958,-1113.708669,88.334591,79.674337,297.912739,147.224319,-24.248711,-708.40878,bus
869.489505,223.434554,226.898656,-27.712813,-64.08588,-1073.871501,157.616623,-268.467875,-1373.51629,105.655099,176.669182,301.376841,72.746134,-178.401233,-606.217783,bus
810.599778,197.453792,252.879418,-6.928203,-79.674337,-994.197164,133.367912,-240.755062,-1110.244568,93.530744,41.569219,284.056332,90.066642,-169.740979,-545.596004,opel
779.422863,254.611469,280.592231,-48.497423,-64.08588,-961.288198,126.439709,-289.252485,-892.006166,84.87049,-126.439709,268.467875,91.798693,-90.066642,-581.969071,van
715.336984,284.056332,284.056332,-62.353829,20.78461,-931.843334,124.707658,-325.625552,-1101.584314,86.60254,74.478185,301.376841,159.348674,-48.497423,-691.088272,bus
826.188235,306.572993,285.788383,-72.746134,5.196152,-1075.603552,143.760217,-365.46272,-1264.39709,128.17176,79.674337,299.64479,107.38715,-93.530744,-701.480577,van
890.274115,311.769145,292.716586,-105.655099,10.392305,-1117.172771,155.884573,-389.711432,-1300.770156,143.760217,67.549981,270.199926,116.047404,-109.119201,-678.963917,van
770.762609,258.07557,270.199926,-38.105118,-6.928203,-989.001011,135.099963,-297.912739,-1153.545838,100.458947,67.549981,296.180688,129.903811,-103.923048,-663.375459,bus
866.025404,368.926822,299.64479,-128.17176,41.569219,-1172.598397,143.760217,-415.692194,-2071.532766,128.17176,781.154914,367.194771,166.276878,-77.942286,-895.470268,bus
784.619016,263.271723,308.305044,-20.78461,22.51666,-1025.374078,129.903811,-323.893501,-1191.650956,131.635861,86.60254,284.056332,142.028166,-109.119201,-665.10751,van
725.729288,290.984536,292.716586,-55.425626,10.392305,-963.020249,128.17176,-337.749907,-1120.636872,93.530744,65.817931,304.840942,135.099963,-48.497423,-687.624171,bus
892.006166,249.415316,266.735824,-31.176915,-13.856406,-1110.244568,150.68842,-299.64479,-1305.966309,135.099963,91.798693,277.128129,109.119201,-171.47303,-630.466494,van
817.527981,266.735824,249.415316,-38.105118,-15.588457,-1034.034332,136.832014,-290.984536,-1215.899667,112.583302,100.458947,278.86018,114.315353,-107.38715,-672.035713,opel
817.527981,280.592231,308.305044,-55.425626,32.908965,-1054.818942,136.832014,-346.410162,-1245.344531,131.635861,96.994845,278.86018,138.564065,-103.923048,-673.767764,van
867.757455,211.310199,265.003774,-32.908965,-77.942286,-1072.13945,140.296115,-282.324282,-1350.99963,126.439709,216.506351,278.86018,84.87049,-178.401233,-578.50497,opel
710.140831,287.520434,270.199926,-58.889727,12.124356,-930.111284,124.707658,-315.233247,-1122.368923,90.066642,95.262794,310.037095,162.812776,-55.425626,-708.40878,bus
885.077963,363.73067,299.64479,-133.367912,10.392305,-1155.277889,142.028166,-431.280651,-1541.525219,136.832014,316.965298,284.056332,103.923048,-36.373067,-796.743371,saab
779.422863,251.147367,256.34352,-55.425626,-10.392305,-969.948452,131.635861,-294.448637,-1177.794549,107.38715,121.243557,271.931977,138.564065,-102.190998,-646.054951,opel
892.006166,348.142212,332.553755,-83.138439,64.08588,-1212.435565,142.028166,-412.228092,-1972.80587,148.956369,687.624171,310.037095,168.008928,-81.406388,-805.403626,opel
893.738217,346.410162,266.735824,-112.583302,3.464102,-1144.885584,147.224319,-389.711432,-1505.152152,128.17176,289.252485,268.467875,107.38715,-48.497423,-770.762609,opel
892.006166,320.429399,316.965298,-88.334591,41.569219,-1186.454803,148.956369,-401.835787,-1906.987939,138.564065,602.753681,332.553755,150.68842,-124.707658,-762.102355,saab
720.533136,290.984536,282.324282,-60.621778,17.320508,-947.431792,126.439709,-332.553755,-1122.368923,98.726896,86.60254,297.912739,152.420471,-45.033321,-701.480577,bus
786.351067,277.128129,273.664028,-41.569219,-29.444864,-1018.445875,140.296115,-316.965298,-1082.531755,95.262794,-34.641016,299.64479,86.60254,-91.798693,-654.715205,van
983.804859,355.070416,282.324282,-105.655099,41.569219,-1254.004785,145.492268,-396.639635,-1851.562313,166.276878,514.41909,287.520434,135.099963,-110.851252,-817.527981,saab
791.547219,216.506351,268.467875,-12.124356,-38.105118,-999.393316,135.099963,-271.931977,-1182.990702,114.315353,91.798693,292.716586,100.458947,-152.420471,-601.02163,opel
734.389542,285.788383,268.467875,-57.157677,17.320508,-950.895893,133.367912,-316.965298,-1117.172771,81.406388,57.157677,297.912739,143.760217,-51.961524,-689.356221,bus
819.260032,206.114046,282.324282,-24.248711,-64.08588,-1014.981773,150.68842,-284.056332,-1101.584314,93.530744,-32.908965,290.984536,72.746134,-171.47303,-533.471649,van
822.724134,245.951215,259.807621,-29.444864,-72.746134,-1006.321519,131.635861,-275.396078,-969.948452,91.798693,-84.87049,259.807621,95.262794,-109.119201,-594.093427,van
881.613861,230.362757,259.807621,-45.033321,-32.908965,-1085.995856,147.224319,-292.716586,-1425.477815,114.315353,226.898656,290.984536,90.066642,-173.205081,-632.198545,saab
952.627944,323.893501,263.271723,-88.334591,10.392305,-1224.559921,162.812776,-384.515279,-1893.131533,143.760217,530.007547,320.429399,79.674337,-126.439709,-789.815168,opel
859.097201,254.611469,261.539672,-67.549981,-27.712813,-1068.675348,136.832014,-313.501196,-1479.17139,131.635861,330.821704,285.788383,117.779455,-140.296115,-672.035713,saab
829.652337,200.917894,252.879418,-22.51666,-65.817931,-1011.517672,129.903811,-251.147367,-1228.024023,112.583302,152.420471,277.128129,107.38715,-174.937132,-573.308817,saab
881.613861,367.194771,337.749907,-126.439709,79.674337,-1184.722752,142.028166,-441.672956,-1877.543075,155.884573,611.413935,297.912739,192.25764,-62.353829,-815.79593,opel
843.508743,299.64479,278.86018,-65.817931,-29.444864,-1091.192009,145.492268,-353.338365,-1269.593242,131.635861,84.87049,303.108891,98.726896,-114.315353,-675.499815,van
923.18308,316.965298,282.324282,-81.406388,13.856406,-1186.454803,148.956369,-370.658873,-1609.0752,131.635861,337.749907,285.788383,98.726896,-100.458947,-753.442101,opel
834.848489,199.185843,277.128129,-53.693575,-102.190998,-997.661265,129.903811,-266.735824,-1072.13945,96.994845,29.444864,266.735824,90.066642,-162.812776,-507.490887,opel
824.456184,334.285806,271.931977,-67.549981,19.052559,-1084.263806,145.492268,-368.926822,-1278.253496,133.367912,81.406388,303.108891,114.315353,-72.746134,-756.906203,van
843.508743,336.017857,261.539672,-109.119201,8.660254,-1077.335602,138.564065,-367.194771,-1370.052189,121.243557,202.649944,289.252485,128.17176,-60.621778,-774.226711,opel
860.829251,183.597386,266.735824,8.660254,-83.138439,-1060.015094,135.099963,-245.951215,-1269.593242,119.511506,161.080725,273.664028,81.406388,-195.721741,-535.2037,saab
755.174152,289.252485,327.357603,-53.693575,31.176915,-1006.321519,124.707658,-353.338365,-1165.670193,116.047404,86.60254,294.448637,155.884573,-71.014083,-673.767764,van
985.53691,381.051178,273.664028,-128.17176,51.961524,-1259.200937,154.152522,-424.352448,-1939.896904,162.812776,561.184462,306.572993,135.099963,-100.458947,-859.097201,saab
983.804859,329.089653,304.840942,-121.243557,39.837169,-1245.344531,150.68842,-408.763991,-1844.63411,168.008928,507.490887,280.592231,135.099963,-133.367912,-758.638254,saab
751.71005,214.7743,296.180688,3.464102,-45.033321,-952.627944,121.243557,-265.003774,-963.020249,103.923048,-79.674337,315.233247,98.726896,-152.420471,-575.040868,van
966.484351,412.228092,289.252485,-180.133284,74.478185,-1273.057344,169.740979,-464.189616,-2314.019879,136.832014,878.149759,349.874263,136.832014,-57.157677,-945.699741,bus
713.604933,290.984536,282.324282,-45.033321,15.588457,-950.895893,126.439709,-323.893501,-1117.172771,93.530744,65.817931,318.697349,143.760217,-51.961524,-704.944679,bus
723.997238,237.290961,242.487113,-32.908965,-25.980762,-909.326674,136.832014,-261.539672,-1035.766383,69.282032,0,310.037095,117.779455,-98.726896,-613.145986,saab
765.566457,190.525589,292.716586,20.78461,-58.889727,-956.092046,121.243557,-244.219164,-949.163843,105.655099,-76.210236,296.180688,95.262794,-166.276878,-545.596004,van
969.948452,360.266568,299.64479,-96.994845,83.138439,-1278.253496,164.544827,-413.960143,-2078.460969,155.884573,668.571612,311.769145,145.492268,-105.655099,-855.633099,opel
985.53691,344.678111,278.86018,-79.674337,58.889727,-1281.717598,159.348674,-389.711432,-2026.499445,159.348674,627.002392,304.840942,121.243557,-122.975607,-829.652337,opel
938.771538,256.34352,308.305044,-50.229473,-19.052559,-1203.775311,150.68842,-351.606314,-1744.175163,161.080725,450.33321,304.840942,90.066642,-188.793538,-658.179307,opel
827.920286,318.697349,247.683265,-83.138439,-6.928203,-1065.211247,150.68842,-344.678111,-1267.861191,107.38715,96.994845,287.520434,110.851252,-67.549981,-723.997238,bus
919.718979,258.07557,282.324282,-57.157677,-10.392305,-1155.277889,145.492268,-327.357603,-1612.539302,138.564065,361.998619,296.180688,112.583302,-176.669182,-663.375459,opel
886.810013,310.037095,256.34352,-50.229473,-6.928203,-1169.134295,162.812776,-346.410162,-1565.77393,107.38715,277.128129,316.965298,83.138439,-103.923048,-734.389542,bus
921.45103,334.285806,358.534517,-100.458947,74.478185,-1240.148378,148.956369,-433.012702,-2010.910988,161.080725,675.499815,313.501196,162.812776,-112.583302,-772.49466,opel
888.542064,412.228092,282.324282,-128.17176,65.817931,-1210.703514,147.224319,-438.208854,-2243.005796,136.832014,921.45103,351.606314,178.401233,-32.908965,-963.020249,bus
756.906203,245.951215,297.912739,-36.373067,-17.320508,-966.484351,119.511506,-296.180688,-1046.158688,110.851252,-1.732051,304.840942,124.707658,-121.243557,-618.342138,van
841.776692,258.07557,247.683265,-55.425626,-34.641016,-1060.015094,142.028166,-310.037095,-1484.367542,121.243557,327.357603,299.64479,107.38715,-133.367912,-678.963917,opel
793.27927,268.467875,303.108891,-46.765372,20.78461,-1018.445875,126.439709,-325.625552,-1191.650956,131.635861,88.334591,285.788383,152.420471,-116.047404,-661.643408,van
782.886965,277.128129,273.664028,-46.765372,-1.732051,-999.393316,131.635861,-303.108891,-1056.550993,100.458947,-34.641016,292.716586,116.047404,-88.334591,-677.231866,van
